face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_46_face0.png,White,White,Male,20-29,"[8.58834863e-01 3.47727007e-04 3.16934288e-02 5.01559523e-04
 6.21534709e-04 2.31808284e-03 1.05682746e-01]",[9.6291232e-01 2.0862052e-04 8.2203047e-04 3.6057081e-02],[9.9999434e-01 5.6362869e-06],"[3.6193546e-07 1.6406082e-05 2.3979694e-03 5.4960209e-01 4.4091403e-01
 7.0534591e-03 1.5501608e-05 1.3585489e-07 3.2171437e-09]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_33_face1.png,Middle Eastern,White,Male,20-29,"[2.3407134e-01 3.1240357e-04 2.5822592e-01 9.9120534e-04 1.1593903e-03
 1.6389525e-01 3.4134454e-01]",[6.9297540e-01 5.4747012e-04 9.3714020e-04 3.0553994e-01],[9.9998659e-01 1.3413206e-05],"[2.0999032e-07 8.1953067e-06 3.5219304e-03 8.1235129e-01 1.8282221e-01
 1.2945601e-03 1.4853255e-06 2.0365704e-08 4.6620807e-10]","[(248, 305) (698, 756)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_43_face0.png,White,White,Male,20-29,"[9.0151799e-01 2.4599762e-04 3.7112709e-02 3.8029128e-03 2.0112216e-03
 6.6308905e-03 4.8678279e-02]",[0.573721   0.00132355 0.00387774 0.42107764],[9.9999928e-01 7.3086494e-07],"[2.6264908e-07 8.9741679e-06 7.1447873e-03 8.4433138e-01 1.4778304e-01
 7.2998530e-04 1.5413390e-06 2.0624972e-08 3.3710543e-10]","[(337, 189) (599, 450)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_27_face0.png,White,White,Male,20-29,"[7.5404233e-01 2.0514373e-04 7.6742165e-02 4.9890095e-04 7.8416493e-04
 2.4188275e-02 1.4353895e-01]",[9.8731321e-01 2.0402610e-04 1.0833611e-03 1.1399502e-02],[9.9999726e-01 2.6985197e-06],"[2.6410990e-07 9.6724743e-06 1.0075232e-03 6.2257558e-01 3.7305743e-01
 3.3453181e-03 4.1107387e-06 3.8783394e-08 6.8051065e-10]","[(363, 241) (624, 503)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_35_face0.png,White,White,Male,20-29,"[6.1871564e-01 2.0436820e-04 1.7585027e-01 2.2997491e-03 1.3210985e-03
 2.8006699e-02 1.7360215e-01]",[9.8407030e-01 7.7898258e-05 1.5577594e-03 1.4294011e-02],[9.9998760e-01 1.2463805e-05],"[1.7249221e-06 2.3773717e-05 2.5581729e-03 7.3997527e-01 2.5447324e-01
 2.9608007e-03 6.8517911e-06 9.9555727e-08 1.8558597e-09]","[(358, 362) (670, 675)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_7_face0.png,Middle Eastern,White,Male,20-29,"[2.8591228e-01 8.3578436e-04 1.1209454e-01 2.8840563e-04 7.1005966e-04
 2.3400280e-01 3.6615616e-01]",[5.7547778e-01 3.4224498e-03 4.0819962e-04 4.2069161e-01],[9.991382e-01 8.617622e-04],"[1.7017597e-05 4.2372124e-04 1.3102573e-02 6.0621554e-01 3.7166131e-01
 8.5309260e-03 4.8025773e-05 9.5074887e-07 4.1632802e-08]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_6_face0.png,White,White,Male,20-29,"[9.9717468e-01 2.1023684e-06 7.1919424e-04 4.6601566e-05 3.2874188e-05
 6.6616885e-05 1.9579064e-03]",[9.9724424e-01 1.8956003e-05 2.5823849e-04 2.4786855e-03],[9.9999666e-01 3.2893101e-06],"[1.6981922e-06 9.0636640e-05 7.3203105e-03 8.1281531e-01 1.7840002e-01
 1.3688441e-03 3.2075282e-06 3.2636834e-08 1.2099221e-09]","[(337, 321) (599, 582)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_37_face0.png,White,White,Male,20-29,"[5.0325441e-01 8.1147351e-05 3.7083294e-02 1.1785027e-03 1.2905675e-03
 4.3452503e-03 4.5276687e-01]",[9.89069104e-01 1.31014385e-04 6.35905482e-04 1.01640085e-02],[1.0000000e+00 1.6567338e-08],"[7.1388477e-09 1.9518702e-06 1.0253203e-02 9.4883126e-01 4.0838230e-02
 7.5312535e-05 5.5060699e-08 7.3693968e-10 7.8264929e-12]","[(263, 202) (640, 578)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_31_face0.png,Middle Eastern,White,Male,20-29,"[0.2902211  0.00147835 0.19206238 0.0007259  0.00112016 0.0199337
 0.4944584 ]",[9.0324867e-01 1.3847734e-03 8.9976325e-04 9.4466716e-02],[9.999955e-01 4.483500e-06],"[1.1933966e-07 3.1874010e-06 2.2408615e-03 7.3249930e-01 2.6297405e-01
 2.2785452e-03 3.8736716e-06 6.3305485e-08 1.2356880e-09]","[(124, 645) (184, 705)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_30_face0.png,Latino_Hispanic,White,Male,20-29,"[0.22255503 0.00212222 0.44098157 0.00045149 0.00081508 0.21677183
 0.1163028 ]",[7.0275986e-01 6.4176886e-04 7.9749891e-04 2.9580086e-01],[9.9983764e-01 1.6240287e-04],"[7.2739431e-07 1.8305353e-05 2.0151776e-03 7.1154869e-01 2.8465420e-01
 1.7611348e-03 1.7556576e-06 1.9379788e-08 4.2789652e-10]","[(339, 316) (715, 692)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_47_face0.png,White,White,Male,20-29,"[8.7781256e-01 1.5681332e-04 6.6285588e-02 3.3491288e-04 6.7394291e-04
 1.9833443e-03 5.2752875e-02]",[0.97690696 0.00338168 0.00131909 0.01839222],[9.999955e-01 4.493825e-06],"[7.2968467e-09 1.0399664e-06 1.3424548e-02 8.8181430e-01 1.0401956e-01
 7.3846121e-04 2.0601872e-06 2.1352093e-08 3.3833977e-10]","[(363, 360) (581, 578)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_1_face0.png,Middle Eastern,White,Male,20-29,"[2.0196280e-01 8.5578713e-04 1.7636594e-01 2.5595346e-04 7.5106643e-04
 6.9870189e-02 5.4993826e-01]",[9.1668034e-01 6.4429484e-04 1.6484905e-03 8.1026845e-02],[9.9997151e-01 2.8513023e-05],"[2.7812499e-07 7.7154309e-06 2.8993776e-03 7.0882636e-01 2.8589237e-01
 2.3698776e-03 3.9155743e-06 4.9387349e-08 9.4111041e-10]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_33_face0.png,White,White,Female,20-29,"[9.7785437e-01 1.6153432e-04 1.2708186e-03 7.6411581e-03 2.5204315e-03
 9.2680822e-04 9.6248537e-03]",[0.93562615 0.0049918  0.01009644 0.04928563],[0.3135971  0.68640286],"[0.00486778 0.07514037 0.24956846 0.43146145 0.18065983 0.03630942
 0.01100104 0.00549992 0.00549166]","[(170, 253) (819, 902)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_34_face0.png,Indian,Indian,Male,20-29,"[0.04459955 0.01294031 0.27570668 0.02539539 0.05037777 0.5353161
 0.05566415]",[0.06523662 0.00567118 0.0104731  0.9186191 ],[9.999959e-01 4.073703e-06],"[1.4834646e-06 3.7812388e-05 3.6354591e-03 5.9733629e-01 3.9265722e-01
 6.3178954e-03 1.3710905e-05 1.5787273e-07 3.1324692e-09]","[(390, 189) (651, 450)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_13_face0.png,Middle Eastern,Indian,Male,20-29,"[0.08976378 0.00133686 0.1820324  0.00115999 0.00231259 0.18851528
 0.5348791 ]",[0.23825914 0.00297463 0.00302236 0.75574386],[9.9998111e-01 1.8886816e-05],"[1.8124324e-06 5.2184492e-05 2.1522171e-03 6.2920952e-01 3.6329150e-01
 5.2831220e-03 9.5798387e-06 1.3412588e-07 3.4485832e-09]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_4_face0.png,White,Indian,Male,20-29,"[0.36624724 0.00068197 0.17540698 0.00747859 0.00537472 0.11805
 0.32676056]",[0.3333132  0.0009655  0.00743219 0.6582891 ],[9.9995375e-01 4.6220299e-05],"[5.9481357e-07 2.4147723e-05 3.7392548e-03 7.8565598e-01 2.0914322e-01
 1.4351144e-03 1.6964227e-06 2.4502976e-08 4.3846168e-10]","[(358, 235) (670, 549)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_22_face0.png,Middle Eastern,Indian,Male,20-29,"[2.6213592e-01 2.8537691e-04 7.9857223e-02 1.6956584e-03 1.4791325e-03
 7.5551286e-02 5.7899535e-01]",[0.4267801  0.00088744 0.00110298 0.57122946],[9.9999934e-01 6.2971230e-07],"[1.8364980e-06 9.7247968e-05 7.8708883e-03 6.7968363e-01 3.0856374e-01
 3.7731593e-03 9.3601702e-06 1.0823429e-07 1.7180288e-09]","[(326, 203) (640, 517)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_44_face0.png,White,White,Male,20-29,"[9.0077823e-01 8.6733098e-06 5.5403016e-03 2.6756630e-04 2.1318713e-04
 2.4881002e-03 9.0703845e-02]",[9.9071842e-01 6.0439881e-05 3.7917055e-04 8.8419635e-03],[9.9999136e-01 8.6701875e-06],"[1.6384425e-06 1.0578084e-04 2.6184216e-03 7.7303755e-01 2.2320063e-01
 1.0351648e-03 7.7582797e-07 6.4228014e-09 1.6844141e-10]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_9_face0.png,White,White,Male,20-29,"[5.3333962e-01 2.4606832e-04 2.0441206e-02 2.3162839e-04 2.6167158e-04
 3.1975673e-03 4.4228223e-01]",[9.892757e-01 3.263393e-04 8.939420e-04 9.504024e-03],[1.0000000e+00 2.9183015e-08],"[4.6204476e-09 9.9285910e-07 3.5519302e-03 9.3352509e-01 6.2820904e-02
 1.0111845e-04 6.1013445e-08 6.7619055e-10 1.2799868e-11]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_39_face0.png,White,White,Male,20-29,"[6.9685721e-01 1.8660526e-04 1.3390875e-01 8.0654295e-03 5.1954202e-03
 9.7004157e-03 1.4608616e-01]",[9.7944784e-01 1.2663697e-04 2.8715506e-03 1.7553868e-02],[9.9993867e-01 6.1393133e-05],"[5.1466515e-07 1.6495642e-05 4.7345157e-03 7.6970351e-01 2.2382563e-01
 1.7158383e-03 3.4182519e-06 6.9210756e-08 1.6836919e-09]","[(262, 172) (576, 485)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_2_face0.png,Middle Eastern,White,Male,20-29,"[3.5577914e-01 4.1964882e-05 7.6045759e-02 1.1055291e-03 9.8300620e-04
 8.4677458e-02 4.8136720e-01]",[9.6983290e-01 9.8908540e-06 3.6050359e-04 2.9796729e-02],[9.9998587e-01 1.4133906e-05],"[1.0065104e-06 1.7813467e-05 1.5176469e-03 6.6491973e-01 3.3087930e-01
 2.6619697e-03 2.4243475e-06 3.6663831e-08 8.3927709e-10]","[(363, 321) (624, 582)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_20_face0.png,White,Indian,Male,30-39,"[0.35074934 0.01110912 0.23810646 0.00251662 0.00388733 0.18036643
 0.21326466]",[0.24054784 0.00244102 0.00093535 0.7560758 ],[9.9999958e-01 4.2360756e-07],"[5.9508068e-07 3.2436110e-06 2.4595126e-03 3.5094902e-01 5.9919351e-01
 4.6419095e-02 9.5982407e-04 1.5041779e-05 2.0991565e-07]","[(339, 126) (715, 501)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_15_face0.png,Middle Eastern,White,Male,20-29,"[2.1075705e-01 1.5746707e-03 6.6892996e-02 3.6812562e-05 2.0771744e-04
 2.2385851e-02 6.9814491e-01]",[0.61206627 0.00090452 0.00074901 0.38628024],[9.9997950e-01 2.0449148e-05],"[4.3840288e-08 4.5564680e-06 1.0234720e-02 7.0650917e-01 2.7670136e-01
 6.5121497e-03 3.7520666e-05 4.7836102e-07 1.1972622e-08]","[(382, 236) (564, 417)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_8_face0.png,White,White,Male,20-29,"[6.7053097e-01 1.7549910e-04 4.3284234e-02 8.9435058e-04 1.0424178e-03
 8.0447914e-03 2.7602771e-01]",[0.92074674 0.00098515 0.00216976 0.0760983 ],[9.9999946e-01 5.1627273e-07],"[8.7271090e-08 4.6452483e-06 2.9093614e-03 6.1043638e-01 3.8052949e-01
 6.1052940e-03 1.4560185e-05 1.4580979e-07 1.8987263e-09]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_0_face1.png,Indian,Indian,Male,20-29,"[0.23571846 0.00090465 0.16278632 0.00222123 0.00280619 0.3663769
 0.22918625]",[0.3044367  0.00070064 0.00207857 0.6927841 ],[9.9995297e-01 4.6999066e-05],"[2.8095096e-06 7.4800009e-05 6.6128629e-03 7.5406957e-01 2.3604214e-01
 3.1901307e-03 7.5383496e-06 1.9752915e-07 4.3787662e-09]","[(339, 202) (715, 578)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_19_face0.png,White,White,Male,30-39,"[4.7073308e-01 6.8956678e-04 1.2341857e-01 9.3341478e-05 1.3979321e-04
 1.2823254e-01 2.7669317e-01]",[9.13966656e-01 1.07542444e-04 3.40186321e-04 8.55856314e-02],[9.9997675e-01 2.3207607e-05],"[2.5496564e-07 7.9122674e-06 6.7167339e-04 4.4713122e-01 5.4453033e-01
 7.6513267e-03 7.2665716e-06 4.2999073e-08 8.6785490e-10]","[(326, 267) (640, 581)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_36_face0.png,Middle Eastern,White,Male,30-39,"[1.5814796e-01 1.3671920e-04 4.3249656e-02 9.2531161e-05 1.7553488e-04
 6.0134633e-03 7.9218417e-01]",[9.6039909e-01 5.4907380e-04 8.0472865e-04 3.8247082e-02],[9.9997383e-01 2.6172664e-05],"[3.2742969e-07 5.1662510e-06 3.8107205e-04 2.2577381e-01 7.5028539e-01
 2.3513660e-02 4.0294235e-05 2.4848916e-07 5.7171503e-09]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_41_face0.png,Indian,Indian,Male,20-29,"[0.02924444 0.00298924 0.21857126 0.13234992 0.18597698 0.34051186
 0.09035623]",[0.04605894 0.00224126 0.38025862 0.5714412 ],[9.9999952e-01 5.0372705e-07],"[1.9169575e-07 1.2749267e-05 1.3495962e-02 9.2386085e-01 6.2349446e-02
 2.8011200e-04 6.2531547e-07 2.3987745e-08 3.7364864e-10]","[(363, 189) (624, 450)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_38_face0.png,White,White,Male,30-39,"[0.4012831  0.00118705 0.25605658 0.00080052 0.00159043 0.04839466
 0.29068765]",[0.73884284 0.00076168 0.00159613 0.25879934],[9.999936e-01 6.332147e-06],"[6.6638910e-07 1.5492655e-05 1.3250847e-03 3.5118321e-01 6.3158602e-01
 1.5856050e-02 3.3089847e-05 3.6849826e-07 5.0943672e-09]","[(202, 215) (654, 665)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_45_face0.png,White,White,Male,20-29,"[5.2089679e-01 6.5361382e-05 1.1894903e-02 2.1202685e-04 1.9737196e-04
 5.8833156e-03 4.6085024e-01]",[9.4813681e-01 3.1798784e-04 8.5348828e-04 5.0691668e-02],[9.9999577e-01 4.2581623e-06],"[4.8876615e-08 4.1228222e-06 9.9087786e-04 5.2206284e-01 4.7303486e-01
 3.9042796e-03 2.9024711e-06 2.0616511e-08 2.7815292e-10]","[(363, 321) (624, 582)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_32_face0.png,Middle Eastern,White,Male,20-29,"[1.7782760e-01 8.0980615e-05 1.5133905e-02 1.2812811e-04 1.5505248e-04
 5.6141317e-03 8.0106020e-01]",[9.5027727e-01 3.7644667e-04 3.4525717e-04 4.9001005e-02],[9.9999893e-01 1.0913442e-06],"[3.0790801e-08 3.8324470e-06 2.4846019e-03 7.1069908e-01 2.8513858e-01
 1.6725753e-03 1.2970214e-06 1.3287731e-08 2.6055816e-10]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_10_face0.png,White,White,Male,20-29,"[0.59520686 0.00066211 0.17386045 0.00243812 0.00207978 0.04684506
 0.17890765]",[8.0914927e-01 1.2968659e-03 5.2425056e-04 1.8902962e-01],[9.99985993e-01 1.39628055e-05],"[5.1745792e-07 9.8591045e-06 1.6271201e-03 6.2923551e-01 3.6447555e-01
 4.6433858e-03 7.9264755e-06 7.3464193e-08 1.8504208e-09]","[(263, 240) (640, 615)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_0_face0.png,Indian,Indian,Male,20-29,"[0.22693214 0.00079516 0.15976276 0.00221311 0.00275018 0.3816962
 0.22585054]",[0.31579527 0.00068782 0.00191833 0.6815986 ],[9.9995768e-01 4.2346845e-05],"[2.1847104e-06 6.5675806e-05 6.3781333e-03 7.7670306e-01 2.1436185e-01
 2.4837628e-03 5.1906150e-06 1.3590348e-07 2.9823792e-09]","[(326, 267) (640, 581)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_11_face0.png,White,White,Male,20-29,"[4.7954524e-01 1.7507421e-04 2.3257113e-01 1.0709479e-03 1.0996803e-03
 2.8319219e-02 2.5721869e-01]",[9.9295312e-01 1.5950817e-04 2.9768216e-04 6.5896790e-03],[9.9999851e-01 1.5263262e-06],"[5.8565001e-07 1.5536440e-05 5.1049250e-03 8.4580529e-01 1.4822149e-01
 8.5097674e-04 1.2032463e-06 2.7243244e-08 4.2642004e-10]","[(358, 394) (670, 707)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_26_face0.png,White,White,Male,20-29,"[6.09208047e-01 2.10408791e-04 8.70376229e-02 1.10446264e-04
 2.52962724e-04 4.72005382e-02 2.55980045e-01]",[8.3995056e-01 1.4439254e-04 4.0519214e-04 1.5949988e-01],[9.9999791e-01 2.0869898e-06],"[1.9198214e-06 6.6914363e-05 4.1878037e-03 5.6030697e-01 4.2724028e-01
 8.1769209e-03 1.8944664e-05 1.9362940e-07 2.9046123e-09]","[(390, 216) (651, 477)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_16_face1.png,White,White,Male,30-39,"[9.4714028e-01 1.0573859e-04 1.9692248e-02 4.9240138e-05 7.2309151e-05
 1.0776775e-04 3.2832403e-02]",[9.9766123e-01 1.0233619e-03 4.7516689e-04 8.4026798e-04],[9.9995881e-01 4.1231993e-05],"[2.9469092e-08 4.7669823e-07 7.9049327e-04 2.6671010e-01 6.2579089e-01
 1.0539771e-01 1.2913772e-03 1.8581948e-05 3.6572982e-07]","[(358, 299) (670, 611)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_49_face0.png,Middle Eastern,White,Male,20-29,"[0.14981614 0.00092547 0.22744824 0.0005272  0.00130838 0.12222789
 0.4977467 ]",[0.8011774  0.00133604 0.00809602 0.18939061],[9.9961126e-01 3.8878658e-04],"[2.5354333e-07 1.4160730e-05 2.9880574e-03 6.8499422e-01 3.0954933e-01
 2.4515260e-03 2.3576638e-06 3.5496260e-08 7.0212053e-10]","[(337, 162) (599, 423)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_25_face0.png,Middle Eastern,Indian,Male,20-29,"[4.6191871e-02 1.8061526e-03 9.8781027e-02 4.2104404e-04 9.2738110e-04
 2.9416019e-01 5.5771232e-01]",[1.24449424e-01 5.40972862e-04 5.01263537e-04 8.74508381e-01],[9.9999559e-01 4.4013123e-06],"[3.6759320e-07 1.4227117e-05 1.7792205e-03 6.3196814e-01 3.6102852e-01
 5.2003483e-03 9.0545573e-06 1.1715094e-07 2.4981093e-09]","[(148, 238) (688, 778)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_17_face0.png,White,White,Male,30-39,"[7.0899057e-01 6.1773469e-05 5.2785683e-02 5.0634245e-04 3.9647508e-04
 9.0802908e-03 2.2817881e-01]",[9.9645525e-01 7.5360795e-06 3.3699922e-04 3.2002151e-03],[9.999908e-01 9.147619e-06],"[1.5770448e-06 1.9106063e-05 8.7103143e-04 3.9393523e-01 5.9068877e-01
 1.4463433e-02 2.0699006e-05 1.5832180e-07 2.8185982e-09]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_42_face0.png,White,White,Male,20-29,"[0.40919068 0.00241223 0.22862676 0.00106666 0.00258026 0.07433533
 0.28178808]",[0.6396175  0.02398414 0.00511953 0.33127886],[9.9997479e-01 2.5204186e-05],"[6.5371694e-08 3.2143405e-06 1.1465092e-03 6.9976270e-01 2.9748881e-01
 1.5972116e-03 1.4299902e-06 1.9337074e-08 4.2094664e-10]","[(358, 203) (670, 517)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_21_face0.png,Indian,Indian,Male,20-29,"[1.3452369e-02 5.6054961e-04 1.3642240e-01 3.1172496e-04 1.1471384e-03
 7.6331937e-01 8.4786490e-02]",[1.6767383e-01 5.7938532e-04 1.3156491e-03 8.3043116e-01],[9.9999624e-01 3.7410214e-06],"[2.8223599e-07 2.8490762e-05 2.8279577e-03 6.2844795e-01 3.6409536e-01
 4.5943912e-03 5.5323271e-06 5.2689288e-08 6.8172262e-10]","[(358, 235) (670, 549)]"
fairface/detected_faces/Stablexl1.0_software engineer_male/software engineer_male_24_face0.png,Middle Eastern,White,Male,20-29,"[0.4288389  0.00063921 0.08428426 0.00056806 0.00078057 0.02420376
 0.46068525]",[0.66178066 0.00439271 0.00207241 0.33175418],[9.9998838e-01 1.1620954e-05],"[4.2637612e-07 2.4189772e-05 5.2008247e-03 7.9347563e-01 2.0003965e-01
 1.2570432e-03 2.2246425e-06 3.2206984e-08 7.8883383e-10]","[(358, 331) (670, 643)]"
