face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_46_face0.png,White,White,Male,40-49,"[5.47320545e-01 3.63236206e-04 1.20300494e-01 1.70727362e-04
 2.33549625e-04 2.65656039e-03 3.28954875e-01]",[0.99021065 0.00192895 0.00112852 0.00673186],[9.9999964e-01 3.2047819e-07],"[5.2872342e-06 4.9556838e-06 5.0439525e-05 9.9307077e-04 1.5173134e-01
 7.8562307e-01 6.1304223e-02 2.8675733e-04 8.9534916e-07]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_13_face0.png,White,White,Male,40-49,"[0.57023233 0.00082236 0.11715693 0.00117076 0.0012499  0.00494027
 0.3044275 ]",[9.9187571e-01 1.0495171e-03 9.3607284e-04 6.1387406e-03],[9.9999797e-01 2.0199925e-06],"[2.6812640e-05 1.6954073e-05 1.2439243e-04 3.8662960e-04 4.0322933e-02
 5.4963142e-01 3.9670396e-01 1.2705437e-02 8.1494371e-05]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_32_face0.png,Latino_Hispanic,White,Male,50-59,"[0.10812324 0.00307818 0.7569398  0.00191096 0.00513433 0.09489151
 0.02992187]",[0.73550254 0.00382334 0.00534327 0.25533083],[9.9999958e-01 4.5523097e-07],"[6.75127740e-05 1.00747871e-04 6.06978894e-04 3.95994692e-04
 2.67136209e-02 4.36245769e-01 5.20754099e-01 1.50740985e-02
 4.11577457e-05]","[(302, 316) (677, 692)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_14_face0.png,Middle Eastern,White,Male,40-49,"[0.15280245 0.00091259 0.33459628 0.00117624 0.00150416 0.01182551
 0.49718288]",[0.95978975 0.00347881 0.00427434 0.03245708],[9.9996966e-01 3.0304966e-05],"[4.4058932e-05 2.6632433e-05 1.9948065e-04 4.4365480e-04 4.7482081e-02
 6.2614936e-01 3.2100397e-01 4.6214629e-03 2.9358900e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_47_face0.png,White,White,Male,50-59,"[9.13874686e-01 1.87437199e-05 1.37216225e-02 4.28516680e-04
 1.88064761e-04 6.91212015e-04 7.10771754e-02]",[9.9834687e-01 2.0415762e-04 2.0242950e-04 1.2465212e-03],[9.9999440e-01 5.5750497e-06],"[2.9755026e-06 5.0061163e-07 7.3933056e-06 9.1945170e-05 1.1589292e-02
 3.8274577e-01 5.8750659e-01 1.7978832e-02 7.6728822e-05]","[(263, 240) (640, 615)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_23_face0.png,White,White,Male,40-49,"[6.4705026e-01 2.0140516e-04 1.0681632e-01 2.9924209e-03 1.6398437e-03
 1.7098000e-03 2.3958988e-01]",[9.9029428e-01 1.5184198e-03 5.1662931e-04 7.6706815e-03],[9.9999565e-01 4.3523764e-06],"[3.7306858e-05 5.8491856e-05 4.6069492e-04 9.0355385e-04 5.7589371e-02
 6.2075907e-01 3.1134576e-01 8.7966295e-03 4.9190163e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_22_face0.png,White,White,Male,50-59,"[7.2667265e-01 3.0727894e-04 2.0527525e-01 8.9549096e-03 4.1373614e-03
 8.1408974e-03 4.6511717e-02]",[9.7031116e-01 7.5329107e-04 6.3505815e-03 2.2584854e-02],[1.000000e+00 4.243695e-08],"[2.2431077e-06 1.5996955e-06 3.9959374e-05 2.6473746e-04 2.0473782e-02
 3.8214865e-01 5.8305353e-01 1.4000004e-02 1.5531130e-05]","[(103, 121) (753, 770)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_35_face0.png,White,White,Male,50-59,"[5.2247918e-01 4.2293291e-04 2.0156907e-01 3.1715678e-04 3.8460735e-04
 1.3723330e-02 2.6110366e-01]",[9.3177485e-01 9.8544487e-04 2.1286882e-04 6.7026906e-02],[9.9997950e-01 2.0481302e-05],"[2.1171971e-05 1.3250016e-05 1.5239509e-04 2.2974046e-04 1.6703608e-02
 3.3534527e-01 6.2139708e-01 2.5985470e-02 1.5193905e-04]","[(326, 203) (640, 517)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_10_face0.png,Middle Eastern,White,Male,40-49,"[4.52971607e-01 9.46267683e-05 2.83587147e-02 1.16219155e-04
 2.07618417e-04 7.48982420e-04 5.17502248e-01]",[0.98161495 0.00098274 0.00231256 0.01508973],[9.9999946e-01 5.3848379e-07],"[4.9155383e-06 5.7960797e-06 8.4569278e-05 1.6541161e-03 1.3558833e-01
 7.4403381e-01 1.1718031e-01 1.4393650e-03 8.7334010e-06]","[(202, 128) (743, 669)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_9_face0.png,Latino_Hispanic,White,Male,40-49,"[0.1623347  0.00163016 0.41007096 0.00046282 0.00074177 0.03892565
 0.38583395]",[0.92470765 0.00268543 0.00123545 0.07137148],[9.9998629e-01 1.3762745e-05],"[2.3856584e-04 2.1807889e-04 4.4773577e-04 6.2702544e-04 4.2110868e-02
 5.3704882e-01 4.0851325e-01 1.0710762e-02 8.4938583e-05]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_39_face0.png,White,White,Male,50-59,"[0.434372   0.00076124 0.35213572 0.01927674 0.00985963 0.01128956
 0.17230506]",[0.8278951  0.00178784 0.1436176  0.02669951],[9.999903e-01 9.707443e-06],"[1.5864578e-05 1.1516486e-05 8.0444661e-05 1.5673910e-04 1.3862674e-02
 3.9676705e-01 5.6326586e-01 2.5723735e-02 1.1610044e-04]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_27_face0.png,Latino_Hispanic,Indian,Male,50-59,"[0.08286604 0.01110623 0.54274803 0.0023079  0.00578302 0.14122318
 0.21396558]",[0.3216113  0.0181501  0.01050678 0.6497318 ],[9.9999917e-01 8.2459167e-07],"[3.3925587e-04 3.1164513e-04 1.2541678e-03 8.0779265e-04 2.7064988e-02
 4.1500208e-01 5.2439916e-01 3.0661102e-02 1.5981107e-04]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_36_face0.png,White,White,Male,50-59,"[7.6410013e-01 4.1113224e-05 2.0540024e-01 3.9100866e-03 1.8738911e-03
 2.7266564e-03 2.1947861e-02]",[9.8890984e-01 1.4065940e-05 7.2869388e-03 3.7891543e-03],[9.9999875e-01 1.2476711e-06],"[1.4039036e-05 3.6242302e-05 3.5232122e-04 2.6179629e-04 2.4380721e-02
 4.5691693e-01 5.0880986e-01 9.2076240e-03 2.0404139e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_16_face0.png,White,White,Male,40-49,"[7.3796672e-01 2.4442919e-05 5.3707287e-03 3.0821862e-05 4.9525865e-05
 2.5568862e-04 2.5630212e-01]",[9.9127340e-01 4.3165329e-04 1.0139408e-03 7.2809760e-03],[9.999999e-01 6.304161e-08],"[5.9190717e-07 1.3601731e-07 7.2935395e-06 3.7641521e-04 4.3114726e-02
 6.1972165e-01 3.2777926e-01 8.9661330e-03 3.3836503e-05]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_40_face0.png,Middle Eastern,White,Male,40-49,"[2.1256422e-01 3.9801627e-04 2.1069463e-01 2.0176619e-04 2.5776768e-04
 7.0202877e-03 5.6886327e-01]",[9.7661132e-01 2.6347633e-03 9.0548821e-04 1.9848462e-02],[9.9999285e-01 7.1524373e-06],"[9.0185029e-05 5.3378822e-05 3.9804005e-04 5.4881262e-04 4.9992550e-02
 6.4841378e-01 2.9485080e-01 5.6334846e-03 1.8939194e-05]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_33_face0.png,Middle Eastern,White,Male,50-59,"[0.11008272 0.00088532 0.08456883 0.00712579 0.00638773 0.00953492
 0.7814147 ]",[0.910246   0.00193349 0.01771811 0.07010236],[9.9999624e-01 3.7579330e-06],"[9.9085621e-05 4.2505610e-05 2.6516864e-04 4.9148075e-04 2.3611916e-02
 3.5170448e-01 5.8043969e-01 4.3026343e-02 3.1934143e-04]","[(263, 202) (640, 578)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_1_face0.png,White,White,Male,50-59,"[0.60842425 0.00076441 0.3195567  0.01743568 0.00728445 0.00754485
 0.03898976]",[9.5776564e-01 2.1962676e-04 2.7445005e-02 1.4569653e-02],[9.9999017e-01 9.7855209e-06],"[2.9389552e-05 5.1806917e-05 3.1800178e-04 2.2143226e-04 1.1655478e-02
 3.0668196e-01 6.4853084e-01 3.2378968e-02 1.3209399e-04]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_25_face0.png,White,White,Male,50-59,"[0.56265724 0.00246158 0.20209377 0.00378797 0.00403001 0.02963097
 0.19533856]",[9.3560803e-01 8.5736308e-03 8.7627885e-04 5.4942138e-02],[9.9980092e-01 1.9904891e-04],"[5.5030803e-04 5.6511624e-04 1.4155405e-03 8.5829501e-04 3.0010240e-02
 3.9429000e-01 5.3630990e-01 3.5527427e-02 4.7315838e-04]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_38_face0.png,White,White,Male,50-59,"[0.50299627 0.00394966 0.23377031 0.00187344 0.00185877 0.027796
 0.2277555 ]",[9.7711051e-01 6.6529785e-04 3.3928305e-03 1.8831335e-02],[9.999994e-01 5.589755e-07],"[4.4755339e-05 2.4156549e-05 1.6106156e-04 4.1613181e-04 2.3975702e-02
 4.1409060e-01 5.3394228e-01 2.7211221e-02 1.3406164e-04]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_31_face0.png,Latino_Hispanic,White,Male,50-59,"[0.22587395 0.00147262 0.5522393  0.00100095 0.00168382 0.02217309
 0.19555627]",[0.8696892  0.00265562 0.00877079 0.11888435],[9.9999905e-01 9.3924763e-07],"[4.4087923e-05 2.6824118e-05 1.9948305e-04 2.3408029e-04 2.1850562e-02
 3.9062929e-01 5.7061905e-01 1.6356714e-02 3.9887000e-05]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_7_face0.png,Latino_Hispanic,White,Male,40-49,"[3.2441327e-01 3.9684861e-03 3.2444230e-01 2.8590043e-04 6.2518072e-04
 2.3345130e-02 3.2291979e-01]",[0.77159864 0.0282508  0.00199046 0.19816005],[9.999953e-01 4.771462e-06],"[5.2218398e-05 6.3779386e-05 4.8582884e-04 1.1144371e-03 6.8211064e-02
 6.3626742e-01 2.8770280e-01 6.0627554e-03 3.9675706e-05]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_24_face0.png,Middle Eastern,White,Male,40-49,"[0.28252912 0.00116358 0.20415612 0.00234327 0.00201654 0.01953468
 0.48825672]",[0.90071106 0.00199231 0.01353629 0.08376043],[9.9999762e-01 2.3751084e-06],"[2.3307715e-05 2.0720703e-05 1.5083443e-04 6.1493972e-04 5.5021726e-02
 6.4797074e-01 2.8964782e-01 6.5026148e-03 4.7248475e-05]","[(302, 354) (677, 730)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_11_face0.png,White,White,Male,40-49,"[8.3192378e-01 3.8135421e-04 1.4706834e-01 2.6132615e-04 2.6066010e-04
 7.9473521e-04 1.9309824e-02]",[0.9833225  0.00304031 0.00209878 0.01153835],[9.9999881e-01 1.2332088e-06],"[1.4216140e-06 5.7896290e-07 3.5058758e-05 1.2248983e-03 8.5686587e-02
 6.2379485e-01 2.8498840e-01 4.2514857e-03 1.6739958e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_44_face0.png,White,White,Male,40-49,"[8.63529563e-01 3.64506996e-04 1.21823005e-01 9.23743006e-04
 4.82836360e-04 9.28919995e-04 1.19473208e-02]",[9.9301445e-01 7.7234965e-04 4.0067872e-03 2.2064981e-03],[9.9999571e-01 4.3047166e-06],"[1.1696785e-06 1.4567632e-06 6.5357439e-05 1.0080631e-03 5.8613222e-02
 6.2208909e-01 3.1348091e-01 4.7274488e-03 1.3278492e-05]","[(390, 189) (651, 450)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_19_face0.png,Latino_Hispanic,White,Male,50-59,"[0.21886498 0.00364068 0.604864   0.00121135 0.00279446 0.06882156
 0.09980305]",[0.8250381  0.01115651 0.00736063 0.15644482],[9.999988e-01 1.145663e-06],"[2.1195850e-04 1.5716515e-04 6.0659420e-04 2.7356594e-04 1.8939694e-02
 4.1285044e-01 5.5229360e-01 1.4626037e-02 4.0898307e-05]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_15_face0.png,Middle Eastern,White,Male,40-49,"[1.5004240e-01 3.8851486e-04 5.5777237e-02 1.8081701e-04 3.6542927e-04
 1.1674860e-02 7.8157073e-01]",[9.3128335e-01 4.1337926e-03 5.5080088e-04 6.4032070e-02],[9.9998730e-01 1.2685144e-05],"[2.0149727e-04 2.3471573e-04 8.7636628e-04 1.3438703e-03 5.3320516e-02
 5.0280118e-01 4.2344069e-01 1.7593265e-02 1.8789072e-04]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_3_face0.png,Latino_Hispanic,White,Male,50-59,"[0.30748197 0.00465713 0.5939005  0.00378756 0.00513689 0.03799583
 0.04704012]",[0.8566299  0.00985431 0.00351519 0.1300006 ],[9.9999696e-01 3.0701767e-06],"[1.6693295e-05 1.4245665e-05 1.7139640e-04 3.6078301e-04 1.9382633e-02
 3.9345476e-01 5.6450570e-01 2.1993397e-02 1.0038243e-04]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_0_face0.png,White,White,Male,40-49,"[8.81701887e-01 1.22157115e-04 1.02025956e-01 3.57049378e-03
 1.49143662e-03 2.20184727e-03 8.88623670e-03]",[0.94029135 0.00096194 0.0438251  0.01492168],[9.9998087e-01 1.9097421e-05],"[9.4895158e-06 1.2332431e-05 2.5108759e-04 1.0136025e-03 7.9426028e-02
 5.9658152e-01 3.1888992e-01 3.8077976e-03 8.2277547e-06]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_4_face0.png,Latino_Hispanic,White,Male,40-49,"[0.24140747 0.00231731 0.4052083  0.00120423 0.00203528 0.02685748
 0.32096994]",[0.7614202  0.02091056 0.01006953 0.20759977],[9.9999815e-01 1.9051688e-06],"[3.0490210e-05 2.5688461e-05 1.5524201e-04 8.3309808e-04 6.9141343e-02
 6.4793575e-01 2.7894285e-01 2.9222302e-03 1.3342721e-05]","[(358, 299) (670, 611)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_17_face0.png,White,White,Male,50-59,"[0.6588792  0.00091048 0.20098379 0.00506257 0.00515862 0.01812227
 0.11088309]",[9.7217888e-01 2.7635068e-04 6.6414452e-03 2.0903306e-02],[9.9999613e-01 3.8897256e-06],"[8.1766921e-05 1.4843089e-04 6.8739266e-04 4.7213273e-04 1.9142071e-02
 3.3703834e-01 6.0228103e-01 4.0016819e-02 1.3208226e-04]","[(326, 331) (640, 643)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_37_face0.png,White,White,Male,50-59,"[0.47739065 0.01594302 0.36084637 0.00283986 0.00303998 0.01629306
 0.12364708]",[0.848812   0.03880993 0.0041586  0.10821944],[9.999965e-01 3.466775e-06],"[9.5781637e-05 5.2201518e-05 3.8334052e-04 7.1976410e-04 2.6752610e-02
 3.8384622e-01 5.4281509e-01 4.5027506e-02 3.0751323e-04]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_8_face0.png,Middle Eastern,White,Male,40-49,"[3.6037686e-01 1.4475636e-04 1.1025144e-01 2.0925829e-04 2.4592472e-04
 9.2110289e-03 5.1956075e-01]",[9.7123557e-01 6.0747098e-04 6.1981339e-04 2.7537134e-02],[9.9998754e-01 1.2438650e-05],"[2.7777460e-05 1.9417590e-05 1.9251088e-04 2.1051974e-03 1.2749453e-01
 6.9506359e-01 1.7263994e-01 2.4405476e-03 1.6495427e-05]","[(263, 165) (640, 540)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_49_face0.png,Latino_Hispanic,Indian,Male,40-49,"[0.16199648 0.01571983 0.40536186 0.00114012 0.00358807 0.13850127
 0.27369237]",[0.23735662 0.02812106 0.00426253 0.7302598 ],[9.9997675e-01 2.3250388e-05],"[3.6174122e-05 2.5940994e-05 2.3438956e-04 4.0183240e-03 1.5200533e-01
 6.5008527e-01 1.8996707e-01 3.5805369e-03 4.7015918e-05]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_30_face0.png,Latino_Hispanic,White,Male,50-59,"[0.21157211 0.00584017 0.4724135  0.00403979 0.0057486  0.08230346
 0.21808234]",[0.87480026 0.03318046 0.01053184 0.08148747],[9.999947e-01 5.346381e-06],"[4.5472389e-04 4.9084192e-04 1.4438295e-03 2.6428004e-04 9.3753375e-03
 2.4379495e-01 6.6706675e-01 7.6471351e-02 6.3797930e-04]","[(263, 279) (640, 654)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_41_face0.png,White,White,Male,40-49,"[0.5376793  0.00555419 0.30854538 0.00092855 0.00247334 0.00708219
 0.13773696]",[0.94730324 0.01248946 0.00255861 0.03764863],[9.9999863e-01 1.3515443e-06],"[1.0879650e-05 1.2219064e-05 2.0275429e-04 1.0881284e-03 6.4468168e-02
 6.2485796e-01 3.0250058e-01 6.8204715e-03 3.8847160e-05]","[(202, 128) (743, 669)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_20_face0.png,White,White,Male,40-49,"[7.7875102e-01 1.3822829e-04 1.6724040e-01 6.3866092e-04 2.9313526e-04
 2.0784519e-03 5.0860140e-02]",[9.8937654e-01 2.8642453e-04 1.0874259e-03 9.2495717e-03],[9.9999845e-01 1.5979607e-06],"[3.3756628e-06 2.1912695e-06 3.4955145e-05 1.9704270e-04 3.6586896e-02
 6.0273969e-01 3.5670632e-01 3.7226940e-03 6.8138393e-06]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_12_face0.png,Middle Eastern,White,Male,50-59,"[1.05068825e-01 2.50407931e-04 1.78397030e-01 3.16111866e-04
 5.31507481e-04 1.77750196e-02 6.97661102e-01]",[0.8357116  0.00463407 0.01095314 0.14870122],[9.9979579e-01 2.0419784e-04],"[1.99266127e-04 1.10337125e-04 4.02695849e-04 6.44896121e-04
 3.78284603e-02 4.72291499e-01 4.75374132e-01 1.30104646e-02
 1.38235933e-04]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_28_face0.png,Latino_Hispanic,White,Male,50-59,"[0.23296124 0.00149915 0.52494997 0.00203434 0.00178599 0.00981494
 0.22695434]",[0.9339043  0.0017763  0.00285674 0.06146267],[9.999933e-01 6.686758e-06],"[6.7340196e-05 3.5075158e-05 2.0203099e-04 8.8873843e-05 7.5851264e-03
 2.4576636e-01 6.8849474e-01 5.7545159e-02 2.1527900e-04]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_48_face0.png,Latino_Hispanic,White,Male,50-59,"[0.21775693 0.0038361  0.50678045 0.0041347  0.00507821 0.02042711
 0.24198641]",[0.80295247 0.01275944 0.01440712 0.16988096],[9.9997514e-01 2.4855586e-05],"[1.1467109e-03 7.8778475e-04 3.3577578e-03 1.1240506e-03 2.8470293e-02
 3.1239361e-01 5.7832044e-01 7.3910929e-02 4.8840948e-04]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_chef_middle aged/chef_middle aged_29_face0.png,White,White,Male,50-59,"[0.46031755 0.00788576 0.35785544 0.00146622 0.00186035 0.01114123
 0.15947339]",[0.87342983 0.06681615 0.00426272 0.05549136],[9.999970e-01 2.983287e-06],"[4.7997708e-04 3.0341343e-04 1.2438784e-03 6.7050150e-04 3.1052344e-02
 4.2023614e-01 5.1566416e-01 3.0224981e-02 1.2460348e-04]","[(294, 352) (744, 802)]"
