image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
"teacher_female, young, white_128.png",Female,Young,White,Female,Female,Female,True,[1.2513952e-05 9.9998748e-01],"[3.0763502e-07, 0.9999996]",20-29,29,25.0,Young,Young,True,"[6.9989936e-10 2.3659754e-06 2.3873564e-02 8.9387649e-01 8.1837431e-02
 4.0951534e-04 5.8286469e-07 3.7513663e-09 6.7830845e-11]",4,White,White,True,0,[248 261 698 711]
"teacher_female, young, white_41.png",Female,Young,White,Female,Female,Female,True,[2.1576059e-06 9.9999785e-01],"[0.0004873826, 0.9995126000000001]",20-29,30,33.0,Young,Middle,False,"[1.34565437e-09 3.62390783e-05 1.35333106e-01 8.37940335e-01
 2.65806094e-02 1.09583096e-04 1.19163495e-07 1.35144318e-09
 3.89688212e-11]",5,White,White,True,0,[ 67 436 172 541]
"teacher_male, elderly, white_100.png",Male,Old,White,Male,Male,Male,True,[0.76505345 0.23494655],"[0.9999188, 8.117272499999999e-05]",70+,54,79.0,Old,Old,False,"[1.90992268e-05 3.23738386e-05 1.03695726e-04 3.31864067e-05
 1.70462823e-04 2.10974854e-03 4.24968526e-02 4.26452100e-01
 5.28582454e-01]",21,White,White,True,0,[326 235 640 549]
"teacher_male, elderly, white_112.png",Male,Old,White,Male,Male,,True,[9.999621e-01 3.791224e-05],"[0.99987366, 0.00012634908999999999]",60-69,44,,Old,,False,"[5.9942653e-05 1.4622886e-04 7.9841702e-04 1.8142763e-04 1.8557817e-03
 2.3348549e-02 3.3341706e-01 5.7723010e-01 6.2962577e-02]",21,White,White,True,0,[337 268 599 529]
"teacher_male, elderly, white_121.png",Male,Old,White,Male,Male,Male,True,[0.99761677 0.00238327],"[0.9999208, 7.917164000000001e-05]",60-69,56,81.0,Old,Old,False,"[1.0472025e-05 1.7135329e-05 1.2891930e-04 3.5284069e-05 1.3747656e-04
 1.7267024e-03 7.2913833e-02 5.4837167e-01 3.7665856e-01]",9,White,White,True,0,[294 261 744 711]
"teacher_male, elderly, white_125.png",Male,Old,White,Male,Male,Male,True,[0.97857845 0.02142155],"[0.9998003, 0.0001997834]",70+,58,82.0,Old,Old,False,"[1.1348845e-06 3.3181564e-06 2.5943662e-05 6.1524092e-06 1.2689835e-05
 1.1561218e-04 7.4940328e-03 2.1427532e-01 7.7806580e-01]",17,White,White,True,0,[337 400 599 661]
"teacher_male, elderly, white_147.png",Male,Old,White,Male,Male,Male,True,[0.97333807 0.02666198],"[0.9995468, 0.00045317839999999996]",70+,53,88.0,Old,Old,False,"[7.4579584e-06 2.1884387e-05 1.5437171e-04 4.3734315e-05 1.6360487e-04
 1.9674280e-03 6.9906533e-02 4.1491789e-01 5.1281708e-01]",22,White,White,True,0,[ 70 107 252 289]
"teacher_male, elderly, white_80.png",Male,Old,White,Male,Male,Male,True,[9.9904585e-01 9.5415319e-04],"[0.9988149, 0.0011850732599999999]",60-69,42,82.0,Old,Old,False,"[1.5283027e-05 1.8664459e-05 8.4782238e-05 1.7334181e-05 5.8007994e-05
 8.1394368e-04 4.6363134e-02 6.3153976e-01 3.2108909e-01]",23,White,White,True,0,[341 360 559 578]
"teacher_male, elderly, white_81.png",Male,Old,White,Male,Male,Male,True,[9.9998307e-01 1.6947222e-05],"[0.99897156, 0.00102838725]",60-69,48,80.0,Old,Old,False,"[5.0548251e-06 4.0098198e-06 3.2358828e-05 9.8173250e-06 6.0913815e-05
 1.5091650e-03 1.2787393e-01 7.5077766e-01 1.1972708e-01]",17,White,White,True,0,[302 202 677 578]
"teacher_male, elderly, white_82.png",Male,Old,White,Male,Male,Male,True,[9.9991786e-01 8.2106781e-05],"[0.99820755, 0.0017924716]",60-69,50,77.0,Old,Old,False,"[3.3878623e-06 4.8695738e-06 3.8622366e-05 8.6578666e-06 4.6238256e-05
 9.6964586e-04 7.7144325e-02 7.2337645e-01 1.9840783e-01]",15,White,White,True,0,[302 240 677 615]
"teacher_male, middle aged, white_117.png",Male,Middle,White,Male,Male,Male,True,[9.9999702e-01 2.9627936e-06],"[0.9999277499999999, 7.22786e-05]",40-49,35,62.0,Middle,Old,True,"[6.7945274e-07 7.7864576e-07 3.2347863e-05 5.1758479e-04 3.3680268e-02
 4.9128434e-01 4.6859044e-01 5.8637504e-03 2.9808791e-05]",10,White,White,True,0,[302 240 677 615]
"teacher_male, middle aged, white_13.png",Male,Middle,White,Male,Male,Male,True,[0.99797684 0.00202316],"[0.99973206, 0.00026796604]",30-39,32,61.0,Middle,Old,True,"[1.0000048e-06 5.4282095e-06 1.3960558e-03 1.1529779e-01 5.8648545e-01
 2.7108485e-01 2.5313430e-02 4.0214934e-04 1.3891897e-05]",3,White,White,True,0,[248 215 698 665]
"teacher_male, middle aged, white_131.png",Male,Middle,White,Male,Male,Male,True,[9.999361e-01 6.393599e-05],"[0.9999657999999999, 3.4163422e-05]",30-39,30,55.0,Middle,Middle,True,"[1.2681137e-06 9.6234780e-06 1.1377853e-03 1.1629289e-01 6.2312114e-01
 2.3578277e-01 2.3257077e-02 3.7518959e-04 2.2256861e-05]",5,White,White,True,0,[248 168 698 619]
"teacher_male, middle aged, white_141.png",Male,Middle,White,Male,Male,Male,True,[9.999640e-01 3.602764e-05],"[0.9997125, 0.00028743004]",40-49,36,62.0,Middle,Old,True,"[8.0456806e-07 7.4997029e-06 5.8285263e-04 1.9661246e-02 3.0396557e-01
 5.9125912e-01 8.3765373e-02 7.4009376e-04 1.7426451e-05]",9,White,White,True,0,[202 305 654 756]
"teacher_male, middle aged, white_27.png",Male,Middle,White,Male,Male,Male,True,[9.9999994e-01 9.3961667e-08],"[0.9999971, 2.8768111999999997e-06]",40-49,35,62.0,Middle,Old,True,"[6.9840365e-07 1.4482621e-06 3.9007115e-05 8.4554672e-04 7.5671196e-02
 6.8762720e-01 2.3323438e-01 2.5569601e-03 2.3659803e-05]",10,White,White,True,0,[363 295 624 556]
"teacher_male, middle aged, white_35.png",Male,Middle,White,Male,Male,Male,True,[9.9999928e-01 7.7577045e-07],"[0.99969696, 0.0003030459]",50-59,38,59.0,Middle,Middle,True,"[2.94841561e-06 2.65222934e-06 5.17185035e-05 3.72847193e-04
 2.00063922e-02 3.90854865e-01 5.75079858e-01 1.35772815e-02
 5.15339780e-05]",17,White,White,True,0,[263 316 640 692]
"teacher_male, middle aged, white_39.png",Male,Middle,White,Male,Male,Male,True,[9.9999946e-01 5.1125193e-07],"[0.9999129000000001, 8.71308e-05]",40-49,35,60.0,Middle,Middle,True,"[4.2160309e-06 6.5784016e-06 1.7480896e-04 3.6045548e-03 1.1283861e-01
 6.4354104e-01 2.3676062e-01 3.0520742e-03 1.7433780e-05]",10,White,White,True,0,[842 519 993 670]
"teacher_male, middle aged, white_67.png",Male,Middle,White,Male,Male,Male,True,[9.9999982e-01 1.9556668e-07],"[0.9999442999999999, 5.565363e-05]",40-49,41,65.0,Middle,Old,True,"[1.16836404e-07 9.38533020e-08 6.29328997e-06 4.45419108e-04
 4.38054204e-02 6.74514115e-01 2.76973724e-01 4.22093179e-03
 3.38830578e-05]",4,White,White,True,0,[358 299 670 611]
"teacher_male, middle aged, white_77.png",Male,Middle,White,Male,Male,Male,True,[9.9999756e-01 2.3802154e-06],"[0.9983713000000001, 0.0016287419999999999]",40-49,37,56.0,Middle,Middle,True,"[1.6488161e-06 7.3353672e-06 2.2522367e-04 1.6100522e-02 2.7442214e-01
 5.2239347e-01 1.8354093e-01 3.2539810e-03 5.4692751e-05]",8,White,White,True,0,[326 172 640 485]
"teacher_male, middle aged, white_89.png",Male,Middle,White,Male,Male,Male,True,[9.9993908e-01 6.0918595e-05],"[0.9998679, 0.00013203846]",40-49,32,62.0,Middle,Old,True,"[2.2953388e-06 7.1614272e-06 4.9704895e-04 8.0912923e-03 2.4794900e-01
 6.3135093e-01 1.1118906e-01 9.0416393e-04 9.0556032e-06]",13,White,White,True,0,[257 238 798 778]
"teacher_male, middle aged, white_96.png",Male,Middle,White,Male,Male,Male,True,[9.9999905e-01 9.4661419e-07],"[0.999255, 0.00074494064]",40-49,34,54.0,Middle,Middle,True,"[4.0858645e-06 5.1497100e-06 1.4997236e-04 5.5348437e-04 3.1292245e-02
 4.9267939e-01 4.6645799e-01 8.8228835e-03 3.4836059e-05]",11,White,White,True,0,[294 215 744 665]
"teacher_male, middle aged, white_98.png",Male,Middle,White,Male,Male,Male,True,[9.9999982e-01 1.9632496e-07],"[0.9999068, 9.326788000000001e-05]",40-49,31,64.0,Middle,Old,True,"[1.2893164e-06 2.8793365e-06 2.3098421e-04 2.5082378e-02 4.2291325e-01
 4.9455720e-01 5.6062952e-02 1.1272384e-03 2.1852311e-05]",14,White,White,True,0,[263 240 640 615]
"teacher_male, young, white_142.png",Male,Young,White,Male,Male,Male,True,[9.9999690e-01 3.1151644e-06],"[0.9999021, 9.791062999999999e-05]",20-29,28,41.0,Young,Middle,True,"[1.6948523e-07 9.4159959e-06 1.9783811e-03 5.1676828e-01 4.7535500e-01
 5.8750454e-03 1.3615956e-05 1.0078721e-07 3.8228922e-09]",3,White,White,True,0,[248 168 698 619]
"teacher_male, young, white_145.png",Male,Young,White,Male,Male,Male,True,[9.9999893e-01 1.1333605e-06],"[0.9997803500000001, 0.00021962099]",20-29,30,37.0,Young,Middle,False,"[1.4409481e-07 9.2253849e-06 3.7536451e-03 7.5652552e-01 2.3754933e-01
 2.1578323e-03 4.2771885e-06 2.7634506e-08 5.9852701e-10]",5,White,White,True,0,[294 299 608 611]
"teacher_male, young, white_24.png",Male,Young,White,Male,Male,Male,True,[9.9999893e-01 1.0738395e-06],"[0.9999823999999999, 1.7691855e-05]",20-29,27,35.0,Young,Middle,True,"[1.8289707e-07 1.1441844e-05 4.2955680e-03 7.1018368e-01 2.8216159e-01
 3.3372056e-03 1.0285612e-05 8.0777234e-08 1.7188260e-09]",2,White,White,True,0,[339 240 715 615]
