image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
software engineer_male_prompt_0_20.png,28,Man,white,neutral,1.0,0.0036341907,99.99636,0.00028685926,0.001654992,3.927838e-05,97.55309,1.4991521,0.94578254,0.06921178,6.1853723e-07,0.0059980657,0.8502874,1.2560819,0.00043682966,97.81798
software engineer_male_prompt_1_42.png,30,Man,white,neutral,1.0,0.23322482,99.76677,0.08920752,1.0222565,0.05868433,44.182076,23.46452,31.183254,0.0033049907,8.211781e-09,0.0008541324,7.485416,0.44319826,1.3057644e-05,92.067215
software engineer_male_prompt_0_8.png,31,Man,white,neutral,1.0,0.011318849,99.98868,0.18401062,0.49241897,0.040106215,65.00445,17.64838,16.630634,0.012013512,1.4192162e-07,0.018179348,0.27284348,0.526528,8.61888e-05,99.17035
software engineer_male_prompt_0_0.png,32,Man,white,neutral,1.0,0.1360197,99.863976,0.008784768,0.023236874,0.0009169744,88.316925,3.275264,8.374873,8.119926,0.21605003,2.7154045,0.34826952,22.040077,0.037459888,66.52281
software engineer_male_prompt_1_28.png,29,Man,middle eastern,neutral,1.0,0.0006223908,99.99938,0.010391187,1.9155247,0.023957338,10.153158,80.72308,7.1738877,10.484533,0.00012385543,0.09981487,0.3256163,13.497818,0.001191036,75.590904
software engineer_male_prompt_1_43.png,29,Man,white,happy,1.0,0.01396313,99.98604,0.0006286483,0.04017577,0.0010410546,75.49427,17.548567,6.9153123,2.1846769e-05,1.9689391e-12,1.04970496e-07,68.82603,0.008766747,5.0979526e-07,31.165188
software engineer_male_prompt_1_23.png,30,Man,white,neutral,1.0,0.070637025,99.92936,0.0024950064,0.014357318,0.00041177525,89.11612,6.873216,3.99341,0.15299605,1.8559541e-09,5.3270338e-05,10.981912,0.033015978,0.00021277007,88.83181
software engineer_male_prompt_0_35.png,29,Man,white,neutral,1.0,0.24451149,99.75549,9.393534e-05,0.0016559904,1.3340499e-05,96.698204,1.3604964,1.9395419,0.09643008,2.4480102e-08,9.898311e-05,1.7558945,0.36938465,2.8779421e-05,97.77817
software engineer_male_prompt_0_34.png,32,Man,white,neutral,1.0,0.014640812,99.98536,4.960366e-05,0.0002593856,3.048894e-06,99.18724,0.42894638,0.38350707,22.067297,2.131498e-05,0.1490863,9.228679,24.411972,0.009392018,44.133553
software engineer_male_prompt_1_0.png,25,Man,asian,neutral,1.0,0.23651828,99.76347,41.29696,12.613963,4.6392503,5.7099423,2.773001,32.966885,6.1127715,0.005031771,4.4053316,0.76875854,14.450673,0.028854534,74.228584
software engineer_male_prompt_1_16.png,30,Man,white,neutral,1.0,0.016360162,99.983635,2.550162,4.583768,0.46743348,45.534527,19.946342,26.917768,4.7502726e-05,7.0311534e-09,0.028530654,26.582417,0.020276422,0.015955145,73.352776
software engineer_male_prompt_0_44.png,31,Man,white,happy,1.0,0.021868072,99.978134,0.11497386,0.40381545,0.050757248,66.69504,17.340748,15.394667,0.01655019,0.00030993245,0.0042706463,78.138504,1.794474,0.00036915066,20.045523
software engineer_male_prompt_1_6.png,33,Man,white,neutral,1.0,0.0004834362,99.99951,0.038512513,0.36937386,0.01861239,64.9213,24.7794,9.8728,1.410312,1.0029269e-11,4.123379e-06,16.22278,0.032869883,3.3160493e-05,82.334
software engineer_male_prompt_1_21.png,33,Man,white,happy,1.0,0.053922873,99.946075,0.05036285,0.35776234,0.021747839,70.7785,14.157418,14.634204,0.00085297466,6.4441577e-09,5.5613364e-06,94.73873,0.002377001,0.0011085732,5.2569284
software engineer_male_prompt_0_27.png,26,Man,middle eastern,neutral,1.0,0.050415065,99.949585,0.044784665,4.2583222,0.035913393,14.1043215,66.65089,14.905776,0.043761496,3.4159257e-06,0.82324845,0.03308785,25.417688,0.00012649478,73.68208
software engineer_male_prompt_0_48.png,28,Man,white,neutral,1.0,0.28069162,99.719315,0.020256305,0.09785857,0.005597836,74.2532,7.572526,18.050566,0.065617144,0.00013020184,0.048214298,39.261456,12.258867,0.0032657918,48.362453
software engineer_male_prompt_0_7.png,31,Man,white,neutral,1.0,0.014166237,99.985825,1.3476476e-06,2.7769374e-06,1.3064402e-08,99.85972,0.08951329,0.050761044,0.005942849,1.9238149e-09,0.0068787397,22.14182,0.42833745,7.07723e-05,77.416954
software engineer_male_prompt_1_18.png,32,Man,white,neutral,1.0,0.00044233637,99.99956,0.007643701,0.32602644,0.0033726478,54.064842,42.21241,3.3857043,0.0020393026,3.1825178e-12,1.5868054e-05,1.1560193,0.075624734,1.2835148e-06,98.7663
software engineer_male_prompt_1_33.png,25,Man,white,neutral,1.0,0.09271199,99.90729,0.42436397,2.6226473,0.39840186,42.886417,25.674805,27.993366,0.5846968,1.6104704e-07,0.0044646775,0.014221704,1.0703532,1.8567576e-05,98.32624
software engineer_male_prompt_1_45.png,28,Man,white,happy,1.0,0.009179077,99.99082,0.0014060996,0.023908744,0.00060463836,81.31184,13.151119,5.5111213,0.0026296931,3.3766298e-06,0.02333792,92.171715,0.034659702,0.29013517,7.477513
software engineer_male_prompt_1_3.png,34,Man,white,happy,1.0,0.044121187,99.95587,0.05425989,0.088989235,0.010168245,79.364044,6.2949553,14.187583,0.016154552,4.1770727e-06,0.01606267,60.624134,0.14843737,0.08817004,39.107033
software engineer_male_prompt_1_13.png,34,Man,white,neutral,1.0,0.07869544,99.921295,2.0699709e-08,3.7801837e-07,2.2078706e-10,99.91254,0.042830184,0.044621456,0.060664356,1.9085289e-07,0.00045373064,0.010069916,0.5894442,4.5956813e-07,99.33937
software engineer_male_prompt_1_47.png,30,Man,latino hispanic,neutral,1.0,0.026547946,99.97345,2.3741522,5.744676,1.0132958,32.70895,25.329384,32.829544,0.7304441,1.2600336e-06,0.015512553,14.37701,15.135447,4.32038e-05,69.74155
software engineer_male_prompt_0_30.png,32,Man,white,neutral,1.0,0.00037104756,99.99963,0.00051652506,0.093176916,0.0010200548,66.13843,30.924862,2.8419983,2.468181,5.1520067e-07,0.0044490537,10.77498,0.94689286,4.5719193e-05,85.80545
software engineer_male_prompt_0_21.png,33,Man,white,happy,1.0,0.13293126,99.86707,0.25102326,0.57705486,0.05768251,68.96689,12.630097,17.517256,1.0860437e-06,7.315892e-12,5.5557635e-08,99.190865,6.66181e-05,0.00016060438,0.808915
software engineer_male_prompt_1_38.png,28,Man,white,neutral,1.0,0.07890299,99.9211,1.2465169e-05,0.00016476409,2.0047476e-06,98.788956,0.7315296,0.47933176,9.408425,0.00091376086,3.108422,0.4248406,21.606947,0.079696685,65.37076
software engineer_male_prompt_0_12.png,29,Man,white,neutral,1.0,0.009445668,99.990555,0.051137995,0.48574346,0.009041952,65.535904,23.104158,10.814013,0.853407,0.001075215,0.18518016,1.7094436,8.790253,0.0007043508,88.45994
software engineer_male_prompt_1_46.png,32,Man,white,neutral,1.0,0.016216528,99.98377,0.004206521,0.028841311,0.00037450105,88.15435,6.215724,5.5965085,0.123176366,7.673855e-08,0.002165164,0.06950149,0.49346676,5.3101794e-06,99.31168
software engineer_male_prompt_0_22.png,30,Man,middle eastern,neutral,1.0,0.017825445,99.98217,0.072638094,1.2534207,0.10813996,42.794994,43.97289,11.797917,0.9433914,2.8526343e-13,2.5836843e-07,3.2721548,0.0010713503,4.8729976e-07,95.78339
software engineer_male_prompt_0_1.png,32,Man,white,happy,1.0,0.00538593,99.99461,6.879131e-08,3.1379844e-07,2.1032918e-09,99.955376,0.030121734,0.014502909,0.0008435595,1.5334888e-09,2.5380847e-05,86.26278,0.0038490896,5.4682932e-06,13.732495
software engineer_male_prompt_1_19.png,33,Man,white,neutral,1.0,0.03102651,99.96897,0.00038577264,0.015149635,0.00020773396,82.39598,14.970324,2.617958,0.00033870235,1.7541277e-11,1.1490344e-05,34.708885,0.018161083,4.023554e-05,65.27255
software engineer_male_prompt_1_15.png,30,Man,middle eastern,neutral,1.0,0.007210924,99.99279,0.4756174,5.294804,0.6919658,24.054173,49.627136,19.856308,27.32668,0.00041965017,0.4609992,0.33002758,9.368618,0.03732238,62.475937
software engineer_male_prompt_1_2.png,32,Man,white,neutral,1.0,0.025463032,99.97453,0.43193617,1.4503174,0.2232002,60.001015,19.317324,18.576208,4.291275,9.4940546e-08,0.04441863,0.19148786,2.1130705,0.0011619133,93.35859
software engineer_male_prompt_1_25.png,24,Man,white,happy,1.0,0.10747501,99.892525,1.8620328e-08,1.6756903e-07,3.7626038e-10,99.93176,0.02553721,0.042706702,2.9367124e-05,2.4553287e-10,2.0033467e-06,92.89299,0.0028535428,2.285325e-06,7.104121
software engineer_male_prompt_0_41.png,30,Man,white,neutral,1.0,0.04546816,99.95453,2.9340224e-12,3.4757565e-11,1.2365925e-14,99.99959,0.00013214417,0.00028032128,0.017376585,1.3040224e-10,0.0013556348,1.090594,0.059433952,0.00015684354,98.831085
software engineer_male_prompt_0_43.png,31,Man,white,neutral,1.0,0.017138105,99.98286,3.239718e-06,0.00019966635,1.6257484e-06,98.648415,0.9257735,0.42561236,0.0146647915,3.8075278e-08,0.0040203496,16.424755,0.2638461,1.674185e-05,83.2927
software engineer_male_prompt_0_29.png,32,Man,white,neutral,1.0,0.07429258,99.925705,0.07713632,0.56853276,0.014038206,68.07689,20.814404,10.448995,2.1051678e-06,1.008334e-14,4.9911023e-07,15.685642,0.0005480041,2.0484731e-07,84.313805
software engineer_male_prompt_0_16.png,32,Man,white,happy,1.0,0.027313692,99.97269,0.024139343,0.049178928,0.00080160407,93.06564,3.723277,3.136963,2.694133e-06,6.1920513e-09,0.0015060211,91.75267,0.002462143,0.0024824576,8.240887
software engineer_male_prompt_1_4.png,31,Man,middle eastern,neutral,1.0,0.11142349,99.88858,1.0964626,5.9797344,0.72389555,34.20685,37.59566,20.397402,0.023847142,6.4757777e-09,0.0061028744,0.002431884,0.12605613,0.005101516,99.836464
software engineer_male_prompt_0_19.png,32,Man,white,happy,1.0,0.026577225,99.97342,1.7438386e-07,1.463349e-06,7.21701e-09,99.92546,0.056212924,0.018326508,16.271471,2.144189e-08,0.015191882,68.83339,2.2726653,0.00023713557,12.60704
software engineer_male_prompt_0_46.png,31,Man,middle eastern,happy,1.0,0.00035507558,99.99964,0.10442295,2.9836128,0.32914436,32.060017,43.421734,21.10107,0.00787424,2.8021756e-09,0.0003465683,91.87922,0.0689317,0.03546561,8.008164
software engineer_male_prompt_1_29.png,33,Man,white,happy,1.0,0.010565622,99.98944,0.00022274956,0.010074476,7.188849e-05,92.79865,5.8456497,1.3453281,8.243279e-05,4.0668463e-12,7.941376e-07,78.792915,0.0055867373,6.1174035e-08,21.201416
software engineer_male_prompt_1_39.png,29,Man,white,neutral,1.0,0.09142334,99.90858,2.0256474,2.6565537,0.5589501,51.858414,17.502611,25.397821,0.002683441,2.2938502e-09,0.00014699253,0.00044140365,0.06566704,9.90135e-07,99.93106
software engineer_male_prompt_1_22.png,28,Man,middle eastern,neutral,1.0,0.030310808,99.969696,1.2642416,6.7337604,1.0093566,25.207169,37.80182,27.983656,7.6616645,3.010978e-09,0.00012776397,23.986391,0.0058089243,0.0004599119,68.34555
software engineer_male_prompt_0_38.png,29,Man,white,neutral,1.0,0.049740758,99.95026,4.510896e-07,1.5762942e-05,9.039825e-08,99.37711,0.50414056,0.11872685,0.021239664,1.5106697e-07,0.011446243,2.5602353,0.3958161,0.0026720364,97.00858
software engineer_male_prompt_1_41.png,30,Man,white,neutral,1.0,0.055131327,99.94487,7.632308e-11,1.7966452e-09,9.427059e-13,99.99739,0.0010542461,0.0015570559,0.014601226,9.842206e-11,0.00034193436,0.04994269,0.08151214,0.00011969338,99.85348
software engineer_male_prompt_1_31.png,34,Man,latino hispanic,neutral,1.0,0.016279694,99.98372,9.392082,6.866733,1.97369,19.247393,8.221909,54.29819,0.17228305,3.5976534e-06,0.013997198,48.172787,0.56284064,0.0890934,50.989002
software engineer_male_prompt_1_10.png,28,Man,white,neutral,1.0,0.012877865,99.98712,0.04294728,0.19443262,0.017033905,72.07769,13.220741,14.447153,1.5989355,1.596516e-05,0.009000299,7.6399193,3.735307,0.00011924574,87.0167
software engineer_male_prompt_0_28.png,31,Man,white,neutral,1.0,0.00054684945,99.99945,0.0063417954,0.19718984,0.005019036,51.70532,41.133984,6.952147,0.0036539186,1.1417543e-06,0.00015771079,23.40138,20.140005,8.2846245e-06,56.454796
software engineer_male_prompt_0_3.png,32,Man,white,happy,1.0,0.031629544,99.968376,0.0066585103,0.00885187,0.00063226203,92.4189,2.6756535,4.8893113,5.8581406e-07,5.4817075e-14,5.667793e-09,99.82747,6.578177e-06,8.347142e-05,0.17244616
software engineer_male_prompt_1_36.png,29,Man,white,neutral,1.0,0.2834653,99.71654,0.033524618,0.20894219,0.005255915,71.456184,16.434275,11.861815,0.044059437,5.609771e-07,0.03860951,0.22536075,1.7042347,1.1731557e-05,97.98772
software engineer_male_prompt_0_25.png,27,Man,white,sad,1.0,0.057913166,99.942085,3.8761007e-07,6.229063e-06,2.993823e-08,99.74423,0.107607834,0.14815126,0.022767661,4.12417e-09,0.006211606,34.214622,45.28458,4.5336682e-07,20.471817
software engineer_male_prompt_0_31.png,33,Man,latino hispanic,neutral,1.0,0.034869168,99.96513,2.5296164,2.5518987,0.4589225,38.567806,11.923293,43.968464,0.12112057,3.3693934e-07,0.0018388354,2.3598049,1.0966731,0.00020878817,96.42034
software engineer_male_prompt_1_9.png,27,Man,white,neutral,1.0,0.21598102,99.78402,5.731725e-07,5.1238635e-06,2.3200515e-08,99.78125,0.14591159,0.07283497,6.0229063e-06,2.4925089e-09,0.0065887123,46.401463,0.008896463,0.0032916788,53.579754
software engineer_male_prompt_1_32.png,27,Man,middle eastern,happy,1.0,0.019526692,99.98048,0.13764909,5.145173,0.32498452,28.647282,48.345863,17.39905,0.00038947377,1.1970159e-12,5.389551e-06,98.22595,0.004526862,0.00020227671,1.7689323
software engineer_male_prompt_1_44.png,32,Man,white,neutral,1.0,0.033591647,99.96641,0.036247924,0.07545114,0.00785015,80.5856,9.279375,10.015479,5.1877933,0.00035638892,0.032931134,0.37685004,16.863344,3.5697787e-05,77.5387
software engineer_male_prompt_0_5.png,28,Man,white,neutral,1.0,0.00449133,99.99551,0.04371892,0.38385043,0.015283192,74.08351,16.787832,8.685808,7.479776,4.8092687e-08,0.0026482835,22.780659,1.3796039,0.00012541134,68.357185
software engineer_male_prompt_1_20.png,28,Man,white,neutral,1.0,0.0033761077,99.99663,0.00085004856,0.0047462434,0.00014976616,96.501656,2.11192,1.3806834,0.111207485,5.2227926e-05,0.03787953,4.394739,2.8696508,0.0008287612,92.58564
software engineer_male_prompt_0_9.png,28,Man,white,happy,1.0,0.11027282,99.88972,2.3736852e-06,3.4184348e-05,1.9532808e-07,99.31185,0.5314269,0.15669166,3.5610928e-08,1.8073614e-11,8.635558e-05,97.38042,0.00013459323,0.0004300285,2.6189282
software engineer_male_prompt_0_13.png,31,Man,white,neutral,1.0,0.013674775,99.98633,0.01582895,0.11649706,0.0041994615,75.12434,12.932354,11.8067875,0.19329476,4.4926685e-07,0.0008091112,7.591372,1.3329353,2.1181366e-05,90.88157
software engineer_male_prompt_0_10.png,26,Man,white,happy,1.0,0.00084310694,99.99915,1.3355845e-05,6.541432e-05,1.0867109e-06,99.37968,0.29698375,0.32326007,5.5978297e-05,6.4000794e-10,9.109422e-06,74.9089,0.0071697985,1.7004162e-06,25.083872
software engineer_male_prompt_0_2.png,32,Man,white,neutral,1.0,0.0130802365,99.98692,0.05593181,0.32988158,0.020982321,74.6231,15.5988035,9.371303,0.9362507,8.254714e-08,0.009271034,0.20401879,1.819286,0.0002658412,97.03091
software engineer_male_prompt_1_35.png,30,Man,white,neutral,1.0,0.37915328,99.62084,0.0001781886,0.0018866229,2.1758591e-05,96.81278,1.0789695,2.1061616,0.059411395,3.3120173e-06,0.0024688323,11.97748,1.9982796,0.0011004906,85.96126
software engineer_male_prompt_1_1.png,31,Man,white,neutral,1.0,0.029861,99.97013,5.792358e-05,0.00017381275,2.291986e-06,99.155846,0.5519874,0.29193592,0.06342758,1.432172e-05,0.013745567,16.216272,0.8053987,0.0016191904,82.89952
software engineer_male_prompt_0_24.png,28,Man,white,happy,1.0,0.033704504,99.9663,0.16486369,0.89424026,0.07255493,55.852726,25.436184,17.579426,0.30852228,4.3351275e-08,0.032683816,57.79488,0.3654092,0.01846505,41.480038
software engineer_male_prompt_1_34.png,35,Man,white,neutral,1.0,0.0044847005,99.995514,9.927051e-06,5.566705e-05,6.4834876e-07,99.63469,0.17965157,0.1855924,3.824691,1.1336377e-05,0.1807205,2.5249107,6.003634,0.0074800905,87.45855
software engineer_male_prompt_0_17.png,30,Man,white,neutral,1.0,0.17938645,99.82062,9.91433e-07,8.812629e-06,2.7954503e-08,99.6362,0.1548903,0.2088984,0.000660483,3.6023023e-10,0.00061759196,1.752319,0.08067258,3.6393074e-05,98.16569
software engineer_male_prompt_1_49.png,31,Man,latino hispanic,neutral,1.0,0.028539572,99.97146,1.6977487,3.0392466,0.4473952,38.129734,16.142683,40.543198,4.997857,8.991751e-07,0.022032347,0.0013444587,6.00568,1.2529114e-05,88.973076
software engineer_male_prompt_0_4.png,32,Man,white,neutral,1.0,0.055484254,99.94451,0.00080268027,0.0055736615,0.00018176223,95.81423,2.7494912,1.4297241,0.052500583,8.789286e-10,7.886052e-05,0.00034872565,1.1873475,2.3353401e-09,98.75973
software engineer_male_prompt_0_47.png,35,Man,white,neutral,1.0,0.0002550129,99.99975,0.079800904,1.0597912,0.041739162,56.36453,29.07191,13.382232,1.5127617,8.045693e-08,1.540321e-05,19.098547,0.29982948,7.848914e-09,79.08885
software engineer_male_prompt_1_48.png,27,Man,white,neutral,1.0,0.23421638,99.76578,0.29308262,1.4555596,0.2578848,56.76656,14.609656,26.61726,0.11276313,8.353253e-06,0.07979059,1.9569142,6.37926,9.619521e-05,91.47117
software engineer_male_prompt_1_14.png,31,Man,white,neutral,1.0,0.001185808,99.99882,4.7079625e-06,4.1309795e-05,9.842592e-08,99.62724,0.29774317,0.07497354,0.71972936,6.463447e-07,0.0016001574,1.0569499,1.1542426,0.0029675644,97.06451
software engineer_male_prompt_1_24.png,30,Man,white,happy,1.0,0.034134813,99.96587,0.236471,2.2009227,0.27967706,40.726337,35.160217,21.39638,0.13711831,1.1926731e-07,0.012780156,62.227448,0.3215656,0.018997774,37.282093
software engineer_male_prompt_0_14.png,31,Man,white,happy,1.0,0.0032482462,99.99676,3.911028e-05,0.00019315783,1.3799114e-06,99.1482,0.54611367,0.3054508,0.0046014013,2.2332363e-09,4.8609218e-06,56.99502,0.071248986,0.0005826929,42.92854
software engineer_male_prompt_0_40.png,30,Man,white,happy,1.0,0.09966523,99.90034,0.89815056,2.1738355,0.2666291,45.820415,18.635563,32.20541,1.3903531e-06,1.9565305e-15,1.6591993e-09,98.54101,1.34198945e-05,9.217853e-06,1.4589641
software engineer_male_prompt_0_26.png,32,Man,white,happy,1.0,0.021427026,99.97857,0.026400197,0.26443884,0.0050759343,70.75448,17.848791,11.1008215,0.0024309545,2.3906537e-07,1.4435545e-05,52.589405,0.68157524,0.00020593115,46.726368
software engineer_male_prompt_0_45.png,29,Man,white,neutral,1.0,2.1925698e-05,99.99998,0.802403,0.462414,0.061574876,76.7811,9.820164,12.072344,0.043132402,8.281938e-06,0.08506742,20.365227,0.08105054,0.07430781,79.35121
software engineer_male_prompt_1_11.png,30,Man,white,neutral,1.0,0.0005625282,99.99944,2.2452234e-05,0.00017337478,7.183868e-06,98.8167,0.60605454,0.5770441,1.4554974,4.739621e-05,0.15549073,1.6960884,2.7843704,0.0056091333,93.9029
software engineer_male_prompt_0_37.png,25,Man,white,neutral,1.0,0.06726544,99.93274,3.3974957e-05,0.0010128554,1.68447e-05,95.375885,3.039107,1.5839505,0.055984963,7.836028e-09,0.045131344,0.006250501,2.1865096,9.206223e-06,97.706116
software engineer_male_prompt_0_6.png,34,Man,white,happy,1.0,0.0001164138,99.99988,0.00036411616,0.012490834,0.00021780931,85.59287,12.454876,1.9391799,0.028134095,1.4419527e-17,2.5532918e-08,63.47851,0.00011434263,4.8054143e-09,36.49324
software engineer_male_prompt_0_49.png,31,Man,white,neutral,1.0,0.007989075,99.99201,0.03495383,0.15412971,0.011416291,76.84964,12.637712,10.312151,0.116428465,1.14409586e-10,0.0001269899,0.0022426401,2.503883,2.452045e-07,97.37732
software engineer_male_prompt_1_8.png,30,Man,white,neutral,1.0,0.040285297,99.95972,0.27909887,0.48252845,0.022903787,67.32601,14.825139,17.064327,0.000120589786,9.806534e-09,0.5370959,18.219488,0.5304416,0.000382566,80.71248
software engineer_male_prompt_1_30.png,31,Man,white,happy,1.0,0.025082013,99.974915,0.028384171,0.7527127,0.019608017,51.632298,31.677431,15.88957,1.6287578e-06,1.0375819e-15,4.985598e-07,98.346245,3.518033e-06,0.006255042,1.6474948
