image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
"doctor_female, elderly, black_76.png",Female,Old,Black,Female,Female,,True,[0.00362005 0.99638   ],"[0.4624623, 0.5375377]",60-69,42,,Old,,False,"[2.7134881e-06 8.6953478e-06 1.4327041e-05 2.7727090e-05 1.0671541e-03
 1.4965283e-02 1.1518071e-01 6.9997174e-01 1.6876161e-01]",23,Black,Black,True,0,[337 189 599 450]
"doctor_female, elderly, indian_136.png",Female,Old,Indian,Female,Female,Female,True,[2.2163299e-04 9.9977839e-01],"[0.013316687, 0.9866832999999999]",60-69,40,62.0,Old,Old,False,"[6.3314596e-06 1.0991742e-04 2.2364680e-04 1.3415588e-04 2.1058240e-03
 3.1666953e-02 1.8095508e-01 4.8750743e-01 2.9729068e-01]",25,Indian,Indian,True,0,[302 240 677 615]
"doctor_female, elderly, indian_6.png",Female,Old,Indian,Female,Female,Female,True,[2.0070498e-04 9.9979931e-01],"[0.06587671, 0.9341233]",70+,43,73.0,Old,Old,False,"[2.0012672e-07 7.1662098e-06 6.1814018e-05 1.9610208e-05 2.2076294e-04
 3.5800694e-03 7.6350801e-02 3.9497259e-01 5.2478695e-01]",32,Indian,White,False,0,[326 235 640 549]
"doctor_female, elderly, indian_96.png",Female,Old,Indian,Female,Female,Female,True,[1.5648454e-04 9.9984354e-01],"[0.0058764094, 0.9941236000000001]",60-69,35,62.0,Old,Old,False,"[2.0198356e-06 6.4462562e-05 2.4587859e-04 2.6070391e-04 3.4761976e-03
 2.9973192e-02 1.3220471e-01 4.2285061e-01 4.1092223e-01]",30,Indian,Indian,True,0,[302 279 677 654]
"doctor_female, elderly, white_13.png",Female,Old,White,Female,Female,Female,True,[9.7571156e-04 9.9902427e-01],"[0.0011910895, 0.998809]",70+,54,75.0,Old,Old,False,"[1.08266271e-07 1.83468137e-06 2.38201960e-06 2.76314722e-07
 1.73728802e-06 5.14541935e-05 4.48398758e-03 1.19372144e-01
 8.76086056e-01]",21,White,White,True,0,[337 189 599 450]
"doctor_female, elderly, white_146.png",Female,Old,White,Female,Female,Female,True,[0.02224534 0.97775465],"[0.01261508, 0.98738495]",70+,48,76.0,Old,Old,False,"[3.1800362e-06 2.0527717e-05 3.8835286e-05 3.9600463e-06 2.2002265e-05
 4.0020031e-04 2.8844748e-02 3.9183778e-01 5.7882875e-01]",27,White,White,True,0,[302 202 677 578]
"doctor_female, elderly, white_32.png",Female,Old,White,Female,Female,Female,True,[2.487937e-04 9.997512e-01],"[0.011704599, 0.98829544]",70+,45,80.0,Old,Old,False,"[6.4133886e-08 1.1420526e-06 4.5052961e-06 9.3346642e-07 3.9783054e-06
 7.6326789e-05 4.9892133e-03 1.1177814e-01 8.8314569e-01]",30,White,White,True,0,[459 167 610 318]
"doctor_female, elderly, white_36.png",Female,Old,White,Female,Female,Female,True,[0.0180163  0.98198366],"[0.0028125554, 0.9971874]",70+,51,79.0,Old,Old,False,"[1.9225310e-07 1.1056281e-06 2.9806233e-06 3.1451179e-07 1.5775557e-06
 4.9683593e-05 7.3401830e-03 1.9433254e-01 7.9827148e-01]",24,White,White,True,0,[302 240 677 615]
"doctor_female, elderly, white_42.png",Female,Old,White,Female,Female,Female,True,[7.6560676e-04 9.9923438e-01],"[3.3150802000000004e-06, 0.99999664]",70+,55,73.0,Old,Old,False,"[1.0451423e-06 1.5154843e-05 2.9445297e-05 4.1493590e-06 3.2673743e-05
 5.5023842e-04 2.4716372e-02 3.3606210e-01 6.3858879e-01]",20,White,White,True,0,[294 215 744 665]
"doctor_female, elderly, white_58.png",Female,Old,White,Female,Female,Female,True,[0.00127284 0.99872714],"[0.00040698085, 0.99959305]",70+,51,79.0,Old,Old,False,"[1.8781166e-07 2.1531494e-06 4.6645123e-06 9.4976622e-07 6.9833804e-06
 1.7620387e-04 9.9033387e-03 2.0680541e-01 7.8310013e-01]",24,White,White,True,0,[363 295 624 556]
"doctor_female, middle aged, asian_114.png",Female,Middle,Asian,Female,Female,Female,True,[1.2597398e-05 9.9998742e-01],"[0.00018394375, 0.9998161]",30-39,36,38.0,Middle,Middle,True,"[9.1999041e-08 2.8855964e-05 7.6801800e-03 3.6552763e-01 5.6170416e-01
 6.3565783e-02 1.4148426e-03 7.7939643e-05 5.4662780e-07]",1,Asian,Asian,True,0,[302 279 677 654]
"doctor_female, middle aged, asian_128.png",Female,Middle,Asian,Female,Female,Female,True,[5.7007863e-05 9.9994302e-01],"[1.6819724e-06, 0.9999983]",30-39,44,53.0,Middle,Middle,True,"[7.1850951e-07 5.2556228e-05 1.2809529e-03 7.5793579e-02 5.2842486e-01
 3.3003274e-01 6.1108299e-02 3.2805330e-03 2.5785372e-05]",9,Asian,Asian,True,0,[358 267 670 581]
"doctor_female, middle aged, asian_145.png",Female,Middle,Asian,Female,Female,Female,True,[4.2882739e-04 9.9957114e-01],"[0.009571922, 0.9904281]",40-49,36,52.0,Middle,Middle,True,"[4.31407500e-07 1.50174965e-05 3.84936051e-04 1.68917701e-02
 2.44929910e-01 4.52517420e-01 2.47142360e-01 3.76452245e-02
 4.72922082e-04]",9,Asian,Asian,True,0,[337 136 599 398]
"doctor_female, middle aged, asian_22.png",Female,Middle,Asian,Female,Female,Female,True,[2.0369268e-06 9.9999797e-01],"[7.808221e-05, 0.99992195]",30-39,36,41.0,Middle,Middle,True,"[1.1504308e-07 2.3367094e-05 4.2600478e-03 2.8329784e-01 6.0376841e-01
 1.0491767e-01 3.5850222e-03 1.4659953e-04 9.8354701e-07]",1,Asian,Asian,True,0,[339 279 715 654]
"doctor_female, middle aged, asian_73.png",Female,Middle,Asian,Female,Female,Female,True,[9.745577e-06 9.999902e-01],"[2.7249049999999997e-08, 1.0]",30-39,53,55.0,Middle,Middle,True,"[6.0375709e-07 1.9769295e-05 1.2856328e-03 7.5570911e-02 5.4727173e-01
 3.0874532e-01 6.3236542e-02 3.8465650e-03 2.2846601e-05]",18,Asian,Asian,True,0,[302 240 677 615]
"doctor_female, middle aged, black_124.png",Female,Middle,Black,Female,Female,Female,True,[2.2535343e-04 9.9977463e-01],"[0.10244708, 0.89755295]",30-39,36,39.0,Middle,Middle,True,"[3.0375389e-07 8.9901005e-06 1.5860446e-03 1.1832091e-01 6.1166418e-01
 2.4866010e-01 1.9563701e-02 1.9361090e-04 2.2207846e-06]",1,Black,Black,True,0,[339 165 715 540]
"doctor_female, middle aged, black_3.png",Female,Middle,Black,Female,Female,Female,True,[2.5182049e-05 9.9997485e-01],"[0.0009920018, 0.999008]",30-39,32,38.0,Middle,Middle,True,"[3.2367723e-08 2.1409087e-06 9.2980807e-04 9.2498496e-02 6.8861765e-01
 2.0349376e-01 1.4322813e-02 1.3456136e-04 7.3850919e-07]",3,Black,Black,True,0,[389 235 702 549]
"doctor_female, middle aged, black_99.png",Female,Middle,Black,Female,Female,Female,True,[1.1749318e-05 9.9998826e-01],"[0.015229667, 0.9847704]",40-49,31,56.0,Middle,Middle,True,"[8.5750770e-08 1.6959016e-06 2.4083552e-04 9.1055464e-03 1.9873793e-01
 5.2604109e-01 2.5846002e-01 7.3853149e-03 2.7470765e-05]",14,Black,Black,True,0,[358 235 670 549]
"doctor_female, middle aged, indian_1.png",Female,Middle,Indian,Female,Female,Female,True,[1.9324769e-05 9.9998069e-01],"[0.001565938, 0.998434]",40-49,39,46.0,Middle,Middle,True,"[1.4059728e-07 1.4502367e-05 2.4773222e-03 7.1147792e-02 3.6061016e-01
 4.6984035e-01 9.0379462e-02 5.3159790e-03 2.1422547e-04]",6,Indian,Indian,True,0,[363 216 624 477]
"doctor_female, middle aged, indian_7.png",Female,Middle,Indian,Female,Female,Female,True,[5.7717296e-04 9.9942279e-01],"[0.00022044087000000002, 0.9997795]",40-49,34,41.0,Middle,Middle,True,"[6.3269172e-06 2.8840784e-04 6.8958709e-03 3.8012240e-02 1.7956743e-01
 3.5821939e-01 3.0527094e-01 9.4958805e-02 1.6780572e-02]",11,Indian,Indian,True,0,[ 76 135 855 915]
"doctor_female, middle aged, indian_83.png",Female,Middle,Indian,Female,Female,Female,True,[6.445814e-05 9.999355e-01],"[0.008659065, 0.9913409400000001]",40-49,35,40.0,Middle,Middle,True,"[2.4216924e-06 1.8036466e-04 4.3233926e-03 7.4993744e-02 3.8753501e-01
 3.8809910e-01 1.3618715e-01 8.4269848e-03 2.5176577e-04]",10,Indian,Indian,True,0,[363 241 624 503]
"doctor_female, middle aged, indian_97.png",Female,Middle,Indian,Female,Female,Female,True,[1.2623848e-06 9.9999875e-01],"[0.028055017, 0.97194496]",40-49,33,55.0,Middle,Middle,True,"[3.9681233e-08 3.3098772e-06 9.9173887e-04 1.5801162e-02 1.9921280e-01
 4.7247794e-01 2.9301488e-01 1.8244667e-02 2.5343322e-04]",12,Indian,Indian,True,0,[363 241 624 503]
"doctor_female, middle aged, white_2.png",Female,Middle,White,Female,Female,Female,True,[5.443346e-05 9.999456e-01],"[3.9782426e-07, 0.9999996]",30-39,37,51.0,Middle,Middle,True,"[1.0186212e-07 5.2773757e-06 1.6480677e-03 1.3599095e-01 5.0771219e-01
 3.1949949e-01 3.4430701e-02 7.0594385e-04 7.3339302e-06]",2,White,White,True,0,[248 261 698 711]
"doctor_female, middle aged, white_20.png",Female,Middle,White,Female,Female,Female,True,[8.632758e-06 9.999913e-01],"[0.00034561279999999997, 0.9996544]",30-39,41,48.0,Middle,Middle,True,"[1.1385472e-06 1.8617480e-04 1.0115864e-02 2.0944366e-01 3.9630866e-01
 3.5078034e-01 3.1917296e-02 1.1726667e-03 7.4141994e-05]",6,White,White,True,0,[294 261 744 711]
"doctor_female, middle aged, white_35.png",Female,Middle,White,Female,Female,Female,True,[4.2843643e-05 9.9995714e-01],"[8.252817e-05, 0.9999175]",40-49,41,66.0,Middle,Old,True,"[8.4710166e-07 6.7771080e-06 2.1364656e-04 5.7269689e-03 8.3992749e-02
 4.1909146e-01 4.1800877e-01 6.7527078e-02 5.4317480e-03]",4,White,White,True,0,[363 295 624 556]
"doctor_female, middle aged, white_48.png",Female,Middle,White,Female,Female,,True,[1.7694327e-04 9.9982309e-01],"[3.1242255e-06, 0.9999969]",40-49,45,,Middle,,True,"[5.6047475e-07 1.1317992e-05 9.0458506e-04 1.5598601e-02 1.8879233e-01
 5.6131321e-01 2.2401781e-01 9.1550453e-03 2.0654147e-04]",0,White,White,True,0,[326 299 640 611]
"doctor_female, middle aged, white_5.png",Female,Middle,White,Female,Female,Female,True,[1.7241233e-04 9.9982756e-01],"[2.246682e-06, 0.9999977]",30-39,33,45.0,Middle,Middle,True,"[1.9236921e-07 2.0501602e-05 6.5639610e-03 2.7580166e-01 5.2197427e-01
 1.7573138e-01 1.9562252e-02 3.3844361e-04 7.3305018e-06]",2,White,White,True,0,[363 189 624 450]
"doctor_female, middle aged, white_98.png",Female,Middle,White,Female,Female,Female,True,[6.712695e-06 9.999933e-01],"[1.3218130000000001e-07, 0.9999998499999999]",30-39,33,36.0,Middle,Middle,True,"[3.3654842e-08 4.8560828e-06 3.2061187e-03 3.6826429e-01 5.3117740e-01
 9.3434900e-02 3.8612732e-03 4.9960101e-05 1.2120518e-06]",2,White,White,True,0,[170 186 819 835]
"doctor_female, young, asian_4.png",Female,Young,Asian,Female,Female,Female,True,[5.7468665e-06 9.9999422e-01],"[4.6714026999999994e-05, 0.9999532999999999]",20-29,29,23.0,Young,Young,True,"[1.9380829e-07 1.2428047e-03 1.9809420e-01 7.8600127e-01 1.4568914e-02
 9.2481401e-05 1.4309579e-07 8.5307850e-09 1.0660644e-10]",4,Asian,Asian,True,0,[339 279 715 654]
"doctor_female, young, asian_51.png",Female,Young,Asian,Female,Female,Female,True,[7.6128185e-06 9.9999237e-01],"[0.00032977242, 0.99967026]",20-29,28,25.0,Young,Young,True,"[1.43742831e-08 1.70266634e-04 1.42500669e-01 8.43392491e-01
 1.39025645e-02 3.40134866e-05 3.29366223e-08 1.01239506e-09
 1.21145047e-11]",3,Asian,Asian,True,0,[326 235 640 549]
"doctor_female, young, asian_55.png",Female,Young,Asian,Female,Female,Female,True,[4.9022045e-05 9.9995100e-01],"[0.0004051854, 0.9995949000000001]",20-29,32,25.0,Young,Young,False,"[1.6728979e-08 1.9655319e-05 4.0371757e-02 8.6717469e-01 9.1604196e-02
 8.2556967e-04 3.9169909e-06 1.6073388e-07 1.2997337e-09]",7,Asian,Asian,True,0,[302 240 677 615]
"doctor_female, young, asian_57.png",Female,Young,Asian,Female,Female,Female,True,[8.6163380e-04 9.9913836e-01],"[0.044860983, 0.9551390000000001]",20-29,30,25.0,Young,Young,False,"[2.3944137e-08 2.6978643e-05 7.1883261e-02 8.6394835e-01 6.3533440e-02
 6.0581835e-04 2.0098623e-06 1.2898744e-07 1.2176059e-09]",5,Asian,Asian,True,0,[202 238 743 778]
"doctor_female, young, asian_62.png",Female,Young,Asian,Female,Female,Female,True,[1.6565988e-06 9.9999833e-01],"[0.00011626373, 0.9998838000000001]",20-29,31,25.0,Young,Young,False,"[1.5140653e-08 1.0361334e-04 8.3479330e-02 8.7850773e-01 3.7523147e-02
 3.8530334e-04 8.0480260e-07 3.6774789e-08 3.4187150e-10]",6,Asian,Asian,True,0,[302 202 677 578]
"doctor_female, young, asian_63.png",Female,Young,Asian,Female,Female,Female,True,[3.1146425e-05 9.9996883e-01],"[5.6776083e-05, 0.9999432]",20-29,27,26.0,Young,Young,True,"[3.3192119e-08 7.0824666e-05 7.9386510e-02 8.7993461e-01 4.0408343e-02
 1.9905795e-04 6.0411071e-07 2.4065317e-08 1.9975691e-10]",2,Asian,Asian,True,0,[302 240 677 615]
"doctor_female, young, asian_94.png",Female,Young,Asian,Female,Female,Female,True,[2.6828327e-06 9.9999738e-01],"[0.02653912, 0.97346085]",20-29,31,26.0,Young,Young,False,"[6.7648411e-09 5.1907620e-05 9.9036932e-02 8.8423884e-01 1.6629906e-02
 4.2388067e-05 5.0951307e-08 1.8278166e-09 1.4432958e-11]",6,Asian,Asian,True,0,[294 305 744 756]
"doctor_female, young, black_11.png",Female,Young,Black,Female,Female,Female,True,[2.7332285e-06 9.9999726e-01],"[7.3166876e-05, 0.9999267999999999]",20-29,30,31.0,Young,Middle,False,"[2.13729692e-08 2.19153342e-04 7.32948184e-02 8.01896095e-01
 1.24298595e-01 2.89928896e-04 1.40882878e-06 5.07003239e-09
 4.10823008e-11]",5,Black,Black,True,0,[407 185 624 403]
"doctor_female, young, black_17.png",Female,Young,Black,Female,Female,Female,True,[1.07440965e-05 9.99989271e-01],"[0.002865721, 0.9971343]",20-29,29,27.0,Young,Young,True,"[1.8022038e-07 2.5632239e-03 4.3415293e-01 5.2350688e-01 3.9556466e-02
 2.1834101e-04 1.9084855e-06 1.1363665e-08 1.7432353e-10]",4,Black,Black,True,0,[263 202 640 578]
"doctor_female, young, black_78.png",Female,Young,Black,Female,Female,Female,True,[1.1435543e-04 9.9988568e-01],"[0.005928622999999999, 0.9940713]",20-29,31,32.0,Young,Middle,False,"[3.2960010e-08 2.0462504e-04 9.8315820e-02 7.9087001e-01 1.0975059e-01
 8.5457927e-04 4.2842626e-06 2.0081083e-08 3.5567374e-10]",6,Black,Black,True,0,[337 216 599 477]
"doctor_female, young, black_87.png",Female,Young,Black,Female,Female,Female,True,[4.9757355e-06 9.9999499e-01],"[0.00054683443, 0.9994531000000001]",20-29,30,28.0,Young,Young,False,"[6.1175520e-08 8.1667694e-04 1.7839396e-01 7.0767683e-01 1.1267174e-01
 4.3796460e-04 2.7129652e-06 1.1577711e-08 9.4874678e-11]",5,Black,Black,True,0,[339 279 715 654]
"doctor_female, young, indian_115.png",Female,Young,Indian,Female,Female,Female,True,[5.4823588e-05 9.9994522e-01],"[0.0054965710000000004, 0.9945035]",20-29,31,24.0,Young,Young,False,"[2.2332829e-08 1.7260971e-04 9.6168168e-02 8.5646921e-01 4.6251740e-02
 9.3333225e-04 4.7247117e-06 1.3044620e-07 2.8257157e-09]",6,Indian,Indian,True,0,[326 172 640 485]
"doctor_female, young, indian_126.png",Female,Young,Indian,Female,Female,Female,True,[4.2423341e-04 9.9957573e-01],"[0.0008003177000000001, 0.9991997]",20-29,31,26.0,Young,Young,False,"[1.3724933e-07 1.4337184e-03 2.1434739e-01 7.4837226e-01 3.5429761e-02
 4.1474568e-04 1.9109368e-06 7.6041800e-08 1.5612572e-09]",6,Indian,Indian,True,0,[302 354 677 730]
"doctor_female, young, indian_131.png",Female,Young,Indian,Female,Female,Female,True,[2.3205347e-04 9.9976796e-01],"[0.0029552037, 0.99704475]",10-19,30,24.0,Young,Young,False,"[1.1142994e-07 3.3509349e-03 5.1347220e-01 4.6445170e-01 1.8353254e-02
 3.6868901e-04 3.0589449e-06 9.0636419e-08 2.2859796e-09]",15,Indian,Indian,True,0,[294 215 744 665]
"doctor_female, young, indian_16.png",Female,Young,Indian,Female,Female,Female,True,[9.3859178e-04 9.9906135e-01],"[0.0044783306, 0.9955217000000001]",20-29,31,24.0,Young,Young,False,"[8.2936742e-07 1.8412430e-03 1.3253921e-01 7.2604275e-01 1.3567540e-01
 3.8645477e-03 3.5089121e-05 9.5602820e-07 1.3531788e-08]",6,Indian,Indian,True,0,[294 215 744 665]
"doctor_female, young, indian_68.png",Female,Young,Indian,Female,Female,Female,True,[1.5342182e-04 9.9984658e-01],"[0.022362044, 0.977638]",20-29,30,28.0,Young,Young,False,"[2.15727127e-07 5.06050885e-04 1.46006405e-01 6.95085645e-01
 1.50656462e-01 7.59950001e-03 1.42112287e-04 3.55013640e-06
 1.10907955e-07]",5,Indian,Indian,True,0,[302 240 677 615]
"doctor_female, young, white_133.png",Female,Young,White,Female,Female,Female,True,[3.5604673e-06 9.9999642e-01],"[5.829062e-06, 0.9999941]",20-29,30,42.0,Young,Middle,False,"[1.9297246e-09 4.8318334e-06 2.3575453e-02 7.9074675e-01 1.8412749e-01
 1.5430243e-03 2.3442221e-06 9.3040500e-09 8.0876930e-11]",5,White,White,True,0,[302 279 677 654]
"doctor_female, young, white_84.png",Female,Young,White,Female,Female,Female,True,[1.6835436e-05 9.9998313e-01],"[8.792867e-05, 0.999912]",20-29,29,29.0,Young,Young,True,"[1.4418800e-08 7.8773090e-05 1.0636500e-01 8.4753561e-01 4.5851216e-02
 1.6884565e-04 5.4872544e-07 4.7208384e-09 1.2743018e-10]",4,White,White,True,0,[437 346 619 527]
