face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_35_face0.png,Middle Eastern,White,Male,60-69,"[3.2390204e-01 1.6389911e-04 2.6234452e-02 6.3458766e-04 5.2028219e-04
 7.4417610e-04 6.4780056e-01]",[9.9702507e-01 8.8227927e-05 5.2566256e-04 2.3610592e-03],[0.9967313  0.00326871],"[1.8866556e-05 2.0361342e-05 8.3880281e-05 1.7394665e-05 8.6632041e-05
 9.1971090e-04 4.1786496e-02 4.9033815e-01 4.6672854e-01]","[(339, 279) (715, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_38_face0.png,White,White,Male,60-69,"[0.5057794  0.00052811 0.05040217 0.00358653 0.00165921 0.00178031
 0.43626422]",[9.960860e-01 7.237002e-05 2.193317e-03 1.648294e-03],[9.999223e-01 7.772867e-05],"[2.7600276e-05 9.7905149e-06 5.1136565e-05 1.2452831e-05 1.1657003e-04
 1.8290376e-03 9.8641805e-02 7.7382809e-01 1.2548357e-01]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_31_face0.png,White,White,Male,60-69,"[8.1225735e-01 1.8282711e-04 5.2744623e-02 1.7179461e-03 6.6696183e-04
 8.3458930e-04 1.3159570e-01]",[9.9528986e-01 8.0449609e-05 3.4746993e-03 1.1550207e-03],[9.9996376e-01 3.6211124e-05],"[8.0504789e-05 2.9812662e-05 1.3855168e-04 1.8758854e-05 2.9876240e-04
 7.0206318e-03 2.8015786e-01 6.9328058e-01 1.8974451e-02]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_44_face0.png,Middle Eastern,White,Male,60-69,"[3.7682301e-01 4.2211078e-04 4.3068398e-02 1.0823110e-02 4.0681418e-03
 1.3211914e-03 5.6347400e-01]",[9.4827372e-01 6.4406771e-04 4.5825418e-02 5.2568358e-03],[9.9995059e-01 4.9425922e-05],"[3.3192457e-05 2.2121530e-05 1.0941984e-04 2.7199061e-05 1.4709584e-04
 1.9452269e-03 8.4547736e-02 7.1971345e-01 1.9345462e-01]","[(339, 316) (715, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_4_face0.png,White,White,Male,60-69,"[7.4418563e-01 4.5342356e-04 1.9450302e-01 4.8171440e-03 1.7021656e-03
 2.2940545e-03 5.2044526e-02]",[9.9560416e-01 3.9537583e-05 2.3867285e-03 1.9695938e-03],[9.9992704e-01 7.2896379e-05],"[2.1299644e-04 9.3167931e-05 4.7521168e-04 3.5547735e-05 6.7186839e-04
 1.5781142e-02 4.1248032e-01 5.5846107e-01 1.1788741e-02]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_21_face0.png,White,White,Male,60-69,"[0.38661277 0.00616492 0.25791728 0.00657309 0.00735379 0.02491322
 0.3104649 ]",[0.9311692  0.00439712 0.02384951 0.04058407],[0.9982043  0.00179575],"[3.3867601e-04 6.3362165e-04 2.1629413e-03 3.1117300e-04 1.1760341e-03
 8.0588236e-03 1.4098786e-01 6.8879730e-01 1.5753351e-01]","[(294, 261) (744, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_23_face0.png,White,White,Male,60-69,"[8.7897289e-01 9.0752117e-05 1.8107124e-02 4.6732326e-04 3.0521885e-04
 3.8741843e-04 1.0166923e-01]",[9.9911135e-01 2.7231532e-05 3.0795502e-04 5.5342744e-04],[9.9992925e-01 7.0699352e-05],"[6.1891202e-05 4.0784063e-05 2.8465092e-04 5.8940132e-05 3.5623807e-04
 3.8451171e-03 1.3398311e-01 7.3976696e-01 1.2160232e-01]","[(202, 238) (743, 778)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_15_face0.png,White,White,Male,60-69,"[9.4039363e-01 2.5639194e-04 1.1784689e-02 4.6183408e-04 3.4075073e-04
 7.8883325e-04 4.5973867e-02]",[9.97391403e-01 1.13982496e-04 1.13795642e-04 2.38084025e-03],[9.999935e-01 6.455864e-06],"[2.2425875e-05 1.7001083e-05 2.1169108e-04 7.9619000e-05 5.1338889e-04
 7.7427905e-03 2.5754872e-01 6.9773525e-01 3.6129098e-02]","[(326, 235) (640, 549)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_6_face0.png,White,White,Male,60-69,"[0.6376366  0.0009066  0.15900856 0.00162705 0.00107109 0.00110794
 0.19864216]",[9.9506593e-01 9.3989926e-05 2.1974551e-03 2.6425845e-03],[0.9986784  0.00132166],"[1.5640471e-05 1.7263046e-05 1.5164065e-04 3.2976146e-05 1.4713038e-04
 1.6963343e-03 8.8614069e-02 6.9500291e-01 2.1432202e-01]","[(294, 261) (744, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_13_face0.png,Middle Eastern,White,Male,60-69,"[0.258273   0.00133875 0.062168   0.00651588 0.00495847 0.002876
 0.6638699 ]",[9.8924953e-01 3.3372740e-04 3.6481407e-03 6.7686001e-03],[9.9997866e-01 2.1324473e-05],"[4.6884688e-05 1.5986943e-05 1.0418244e-04 3.5436435e-05 4.0987038e-04
 4.6033151e-03 1.4213751e-01 7.8186738e-01 7.0779465e-02]","[(248, 168) (698, 619)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_48_face0.png,Middle Eastern,White,Male,60-69,"[1.3856076e-01 2.2251449e-04 5.0689712e-02 1.1072370e-03 9.0573082e-04
 6.1930885e-04 8.0789477e-01]",[9.9812227e-01 1.7338014e-05 1.1176900e-03 7.4272673e-04],[9.9995834e-01 4.1712428e-05],"[2.7425354e-05 1.8625360e-05 9.3436065e-05 8.1125881e-06 9.0339396e-05
 1.5041812e-03 8.4932208e-02 7.9175162e-01 1.2157417e-01]","[(326, 299) (640, 611)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_25_face0.png,White,White,Male,60-69,"[0.63271385 0.00066637 0.0609729  0.01808351 0.00545932 0.00416356
 0.2779405 ]",[9.9017715e-01 7.7713201e-05 4.7839591e-03 4.9611279e-03],[9.9933183e-01 6.6818250e-04],"[1.1577927e-04 1.1591582e-04 4.4346639e-04 4.5592296e-05 2.1910723e-04
 2.3489809e-03 8.9929499e-02 7.7067876e-01 1.3610291e-01]","[(302, 354) (677, 730)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_28_face0.png,Middle Eastern,White,Male,60-69,"[0.3870975  0.00284384 0.16081981 0.00855831 0.00692493 0.00958369
 0.42417186]",[9.3400991e-01 3.9232321e-04 1.1833148e-02 5.3764571e-02],[9.9996364e-01 3.6346100e-05],"[3.54822332e-05 2.44773364e-05 1.49747371e-04 3.15926991e-05
 1.22269383e-04 1.05886115e-03 6.05460219e-02 8.15366387e-01
 1.22665256e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_1_face0.png,Middle Eastern,White,Male,70+,"[4.1347098e-01 3.4833589e-04 3.4715172e-02 1.0734250e-02 3.3034093e-03
 1.3346847e-03 5.3609312e-01]",[9.7930390e-01 2.5552517e-04 1.6438058e-02 4.0024864e-03],[0.9819511  0.01804886],"[9.2125974e-06 1.4176490e-05 3.0970165e-05 7.3780598e-06 3.2247208e-05
 3.8562040e-04 1.9479381e-02 3.7249112e-01 6.0754991e-01]","[(326, 362) (640, 675)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_42_face0.png,White,White,Male,60-69,"[0.36250848 0.0019561  0.2662437  0.0049671  0.00341923 0.0038074
 0.35709795]",[9.9378288e-01 9.1767579e-04 1.9166357e-03 3.3827333e-03],[9.9919182e-01 8.0816564e-04],"[1.4416702e-04 1.0785991e-04 4.5643025e-04 6.5009743e-05 6.0330977e-04
 6.9304649e-03 1.7621022e-01 6.9592828e-01 1.1955432e-01]","[(302, 165) (677, 540)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_2_face0.png,White,White,Male,60-69,"[0.46854162 0.00095348 0.05358768 0.00389706 0.00206659 0.00564388
 0.46530968]",[9.8174590e-01 5.2447762e-05 4.4709980e-03 1.3730644e-02],[9.9996316e-01 3.6778398e-05],"[5.10353893e-05 3.08877825e-05 9.88819957e-05 1.37971620e-05
 7.95024389e-05 9.38928162e-04 7.64015317e-02 8.06317985e-01
 1.16067484e-01]","[(358, 267) (670, 581)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_49_face0.png,Middle Eastern,White,Male,60-69,"[0.19095086 0.00452525 0.18536247 0.00868537 0.01368673 0.03528892
 0.5615005 ]",[0.9353467  0.00121659 0.00877034 0.05466636],[9.9933153e-01 6.6846295e-04],"[1.3165471e-04 2.1206292e-04 5.0557574e-04 6.4326268e-05 3.8195297e-04
 4.9974080e-03 9.7933739e-02 6.3805246e-01 2.5772083e-01]","[(248, 305) (698, 756)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_24_face0.png,White,White,Male,60-69,"[5.3296793e-01 3.4648454e-04 5.0343160e-02 3.7564314e-03 1.8173944e-03
 1.4053205e-03 4.0936339e-01]",[9.9655390e-01 4.2929707e-05 2.2584433e-03 1.1447285e-03],[0.99838233 0.00161762],"[8.2612307e-05 1.0891822e-04 3.1701749e-04 3.6152062e-05 2.5637125e-04
 3.9072665e-03 1.1564265e-01 6.7188382e-01 2.0776524e-01]","[(358, 299) (670, 611)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_10_face0.png,White,White,Male,60-69,"[0.7094056  0.00136043 0.10239693 0.00274591 0.00180822 0.00139658
 0.18088624]",[0.9899037  0.00176692 0.00358564 0.00474378],[9.999915e-01 8.568549e-06],"[1.09773355e-04 6.41178849e-05 3.29819886e-04 4.30276668e-05
 4.57124290e-04 7.10594561e-03 2.10870713e-01 7.47630239e-01
 3.33892405e-02]","[(302, 316) (677, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_12_face0.png,White,White,Male,60-69,"[7.5337261e-01 3.3390601e-04 5.6612544e-02 8.9181894e-03 2.3141282e-03
 9.3204028e-04 1.7751665e-01]",[9.9586821e-01 1.5449223e-04 3.0565129e-03 9.2086510e-04],[9.999177e-01 8.232195e-05],"[1.4530470e-04 4.4290206e-05 1.9072847e-04 2.7795473e-05 3.2515550e-04
 6.9455253e-03 2.3483293e-01 7.1577030e-01 4.1717879e-02]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_45_face0.png,Middle Eastern,White,Male,60-69,"[3.5046431e-01 4.1490822e-04 1.2874752e-01 1.2247670e-03 1.8647448e-03
 5.2907700e-03 5.1199299e-01]",[9.9398541e-01 3.2573324e-05 9.2587061e-04 5.0561731e-03],[9.9970597e-01 2.9402427e-04],"[2.8892235e-05 4.2301792e-05 3.3452315e-04 4.9548053e-05 1.7908245e-04
 1.7359265e-03 6.8488665e-02 6.6967654e-01 2.5946450e-01]","[(302, 279) (677, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_33_face0.png,White,White,Male,60-69,"[0.5672668  0.01193862 0.23607452 0.01659825 0.01163842 0.01080121
 0.14568236]",[0.972396   0.00147824 0.0124234  0.01370237],[9.9999350e-01 6.5483696e-06],"[2.0886265e-04 9.8343306e-05 4.4861887e-04 4.4063803e-05 3.7546008e-04
 5.1402799e-03 1.7323618e-01 7.9365093e-01 2.6797250e-02]","[(202, 183) (743, 724)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_29_face0.png,White,White,Male,60-69,"[0.42796814 0.00866704 0.12117968 0.02614098 0.01771358 0.01404877
 0.38428178]",[9.8025125e-01 6.7879213e-04 1.0304418e-02 8.7655345e-03],[9.9997038e-01 2.9615838e-05],"[4.64450095e-05 2.07200337e-05 8.47158153e-05 2.18797613e-05
 1.06108884e-04 1.28317822e-03 5.98850511e-02 8.35745335e-01
 1.02806494e-01]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_19_face0.png,White,White,Male,60-69,"[0.69580376 0.01360233 0.0859934  0.01405809 0.01658463 0.01291546
 0.16104232]",[0.9679298  0.00105212 0.00790288 0.02311528],[9.9999136e-01 8.6041509e-06],"[7.0397888e-05 2.7164884e-05 1.8093007e-04 8.6269050e-05 3.9641734e-04
 4.5238440e-03 1.4987034e-01 7.9038960e-01 5.4455053e-02]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_5_face0.png,White,White,Male,60-69,"[0.39179832 0.00890974 0.25027227 0.00572901 0.00521513 0.01132189
 0.3267537 ]",[0.9153575  0.00304471 0.03109572 0.05050208],[9.9945313e-01 5.4683414e-04],"[7.9391888e-05 9.9792873e-05 2.3559092e-04 2.0205551e-05 1.2228220e-04
 1.2738530e-03 4.6529330e-02 6.6971904e-01 2.8192049e-01]","[(339, 316) (715, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_18_face0.png,White,White,Male,60-69,"[7.6888090e-01 1.7114550e-04 5.8190506e-02 7.7609043e-04 8.1190601e-04
 3.0666674e-03 1.6810280e-01]",[9.90768790e-01 1.17676595e-04 2.10656715e-03 7.00697210e-03],[0.9962245  0.00377551],"[5.1460873e-05 6.2787192e-05 2.2734149e-04 3.2959371e-05 1.5336338e-04
 2.2137319e-03 9.6617967e-02 6.3083762e-01 2.6980272e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_40_face0.png,Middle Eastern,White,Male,60-69,"[2.1807970e-01 1.4430397e-04 1.9757219e-02 1.4104749e-03 6.4583507e-04
 5.2974577e-04 7.5943273e-01]",[9.9266613e-01 1.4478010e-04 4.4554644e-03 2.7336183e-03],[9.9998534e-01 1.4654064e-05],"[1.0891728e-05 3.4369421e-06 2.6189166e-05 1.0213620e-05 1.0024605e-04
 1.4143507e-03 8.2724497e-02 7.7815264e-01 1.3755761e-01]","[(157, 215) (608, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_11_face0.png,Latino_Hispanic,White,Male,60-69,"[0.36550468 0.00171949 0.50023067 0.01045509 0.00433062 0.00253943
 0.11522006]",[9.8695999e-01 2.1772146e-04 7.6074754e-03 5.2148164e-03],[0.99877983 0.00122023],"[5.88988005e-05 4.39949799e-05 1.63999022e-04 1.74454144e-05
 1.49212385e-04 2.19924375e-03 1.09810606e-01 7.31668711e-01
 1.55887872e-01]","[(294, 352) (744, 802)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_27_face0.png,White,White,Male,60-69,"[0.412031   0.02236001 0.270287   0.0210949  0.02487115 0.04387091
 0.20548506]",[0.9470581  0.00136574 0.00477617 0.04679995],[9.9999267e-01 7.3500082e-06],"[3.8745263e-04 3.4784005e-04 1.0042414e-03 9.5388677e-05 7.5357244e-04
 1.3598758e-02 2.3659778e-01 7.1677953e-01 3.0435566e-02]","[(339, 431) (715, 806)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_0_face0.png,White,White,Male,60-69,"[9.39607203e-01 3.75778654e-05 1.15559315e-02 2.36582127e-04
 8.55961989e-05 2.29447702e-04 4.82476167e-02]",[9.9977237e-01 3.7333596e-06 3.0580926e-05 1.9326979e-04],[0.99889994 0.00110007],"[3.1070271e-05 1.4143215e-05 7.4691176e-05 2.0355588e-05 2.3794128e-04
 5.2329688e-03 2.1783480e-01 7.0910037e-01 6.7453615e-02]","[(302, 316) (677, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_46_face0.png,White,White,Male,60-69,"[7.4052191e-01 8.1070123e-04 5.5480242e-02 1.0773827e-02 3.5129075e-03
 7.1337045e-04 1.8818711e-01]",[9.88565147e-01 2.98976345e-04 1.02442475e-02 8.91553122e-04],[9.9993604e-01 6.3944644e-05],"[5.02051371e-05 2.40989575e-05 1.22724203e-04 1.56278657e-05
 1.16673284e-04 1.68422947e-03 1.01877004e-01 8.17667603e-01
 7.84417763e-02]","[(302, 316) (677, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_14_face0.png,Middle Eastern,White,Male,60-69,"[4.0148380e-01 3.3246799e-04 1.2672079e-01 5.7658907e-03 2.6859425e-03
 1.5172680e-03 4.6149385e-01]",[9.9132878e-01 4.6951409e-05 7.0380028e-03 1.5862996e-03],[0.99864703 0.00135298],"[9.4629315e-05 7.6071279e-05 3.7636314e-04 4.9611022e-05 4.6335167e-04
 5.7372814e-03 1.6428429e-01 7.2657526e-01 1.0234311e-01]","[(302, 279) (677, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_26_face0.png,Middle Eastern,White,Male,60-69,"[3.0554822e-01 4.8005590e-05 1.4514676e-02 1.1639550e-04 1.2724582e-04
 5.6847505e-04 6.7907697e-01]",[9.9959761e-01 7.4885611e-06 7.8130251e-05 3.1678495e-04],[9.9973506e-01 2.6495417e-04],"[7.3050978e-06 5.4227994e-06 5.5695516e-05 1.1289264e-05 8.0613274e-05
 1.0178002e-03 5.5137280e-02 6.9101113e-01 2.5267348e-01]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_36_face0.png,White,White,Male,60-69,"[0.6165033  0.00126195 0.04763104 0.00253262 0.00186531 0.0011817
 0.32902405]",[0.95756507 0.00139373 0.03693986 0.00410136],[9.9997872e-01 2.1261256e-05],"[2.0739195e-05 8.4815629e-06 6.4479151e-05 3.0598647e-05 1.4067939e-04
 1.3391020e-03 6.9783360e-02 7.5178903e-01 1.7682362e-01]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_17_face0.png,White,White,Male,60-69,"[0.9118818  0.00130035 0.02738195 0.00323231 0.00123742 0.0010099
 0.0539563 ]",[9.9700749e-01 2.1890114e-04 1.2752269e-03 1.4982992e-03],[9.9972606e-01 2.7399714e-04],"[2.48981582e-04 2.15195498e-04 5.78498875e-04 6.04286906e-05
 4.30267159e-04 5.14465757e-03 1.43296868e-01 7.40032673e-01
 1.09992474e-01]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_41_face0.png,White,White,Male,60-69,"[0.7091693  0.00212676 0.08589026 0.01072378 0.00448029 0.00207658
 0.185533  ]",[0.94339615 0.00095048 0.05122954 0.00442383],[9.9962062e-01 3.7939014e-04],"[3.2435349e-04 1.8753218e-04 5.9942272e-04 9.4042189e-05 5.1158835e-04
 5.6795916e-03 1.4844134e-01 7.2753549e-01 1.1662665e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_16_face0.png,White,White,Male,60-69,"[0.4211392  0.00804303 0.3171118  0.00949447 0.00950848 0.02451002
 0.21019302]",[0.8998863  0.00151076 0.0390605  0.05954245],[9.9958152e-01 4.1843968e-04],"[2.3941058e-04 1.3952237e-04 4.6015275e-04 6.9601127e-05 4.9923628e-04
 8.5384203e-03 2.3079273e-01 6.8481654e-01 7.4444331e-02]","[(202, 183) (743, 724)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_22_face0.png,White,White,Male,60-69,"[0.35238394 0.00731876 0.2023569  0.07618449 0.02727216 0.00419706
 0.33028665]",[0.9478793  0.00156829 0.04610403 0.00444837],[9.9997699e-01 2.3062163e-05],"[9.2245864e-05 4.6293058e-05 1.3445954e-04 2.1460821e-05 2.0062218e-04
 2.3295546e-03 8.6546853e-02 7.9042429e-01 1.2020421e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_20_face0.png,White,White,Male,60-69,"[6.10570550e-01 2.05965363e-04 1.04997605e-01 1.52033835e-03
 8.17028747e-04 5.65467752e-04 2.81322986e-01]",[9.9780905e-01 5.1724201e-05 1.4573169e-03 6.8188563e-04],[9.991096e-01 8.903851e-04],"[9.1095981e-06 8.0740438e-06 6.2945343e-05 6.8913228e-06 5.1821364e-05
 7.7471387e-04 4.7767699e-02 6.4765006e-01 3.0366865e-01]","[(248, 305) (698, 756)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_chef_75 years old/chef_75 years old_43_face0.png,White,White,Male,60-69,"[7.8879881e-01 1.2266274e-04 2.6965586e-02 7.9823215e-04 4.9250311e-04
 6.3833472e-04 1.8218382e-01]",[9.9660331e-01 1.2303368e-04 3.7174951e-04 2.9018840e-03],[0.9978463  0.00215372],"[2.1316186e-05 2.3345776e-05 1.2734582e-04 2.2172870e-05 1.4232736e-04
 2.0185374e-03 8.9581810e-02 6.4114809e-01 2.6691502e-01]","[(248, 215) (698, 665)]"
