face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_49_face0.png,White,White,Male,40-49,"[9.4917178e-01 1.4724584e-04 3.6707334e-02 1.5003054e-04 2.3741256e-04
 3.4625828e-04 1.3239898e-02]",[9.9800116e-01 2.5064856e-04 9.7610924e-04 7.7202695e-04],[1.000000e+00 3.245662e-08],"[1.9737385e-05 2.9493032e-05 5.9445977e-04 5.7575614e-03 1.6225767e-01
 6.0979933e-01 2.1608214e-01 5.4415991e-03 1.7989047e-05]","[(363, 250) (581, 468)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_31_face0.png,Latino_Hispanic,White,Male,40-49,"[2.9103792e-01 2.7818549e-03 6.5429032e-01 3.3391675e-04 8.7535474e-04
 6.8499683e-03 4.3830637e-02]",[0.9122368  0.00950838 0.02538021 0.05287458],[1.000000e+00 4.459203e-08],"[1.1957742e-05 9.5780842e-06 2.3269186e-04 6.8494800e-04 5.8796667e-02
 5.6009758e-01 3.7442553e-01 5.7349186e-03 6.1472265e-06]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_7_face0.png,White,White,Male,40-49,"[9.8521525e-01 2.1762839e-05 1.2054750e-02 4.6149167e-04 1.9943379e-04
 1.2930305e-05 2.0343966e-03]",[9.9574202e-01 4.1011033e-05 4.1978611e-03 1.9131212e-05],[9.9999481e-01 5.2118835e-06],"[3.0841435e-05 5.5992106e-05 4.2959739e-04 1.1767726e-02 4.0562022e-01
 5.2348274e-01 5.7634111e-02 9.7195944e-04 6.8486738e-06]","[(248, 124) (698, 574)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_29_face0.png,White,Asian,Male,40-49,"[7.7593017e-01 4.2083391e-04 1.4539070e-01 4.7844607e-02 2.8742712e-02
 2.9399322e-04 1.3769710e-03]",[2.4217738e-01 1.3756276e-04 7.5754261e-01 1.4241209e-04],[9.9999994e-01 5.9344050e-08],"[5.1969514e-06 7.0522465e-06 8.2602353e-05 2.2361900e-03 1.1594505e-01
 5.9459734e-01 2.8221500e-01 4.9045584e-03 7.0779242e-06]","[(248, 124) (698, 574)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_8_face0.png,White,White,Male,40-49,"[8.2471836e-01 5.0891301e-04 8.6468369e-02 7.6262216e-04 4.3362219e-04
 1.3772013e-04 8.6970344e-02]",[9.8501688e-01 3.7163193e-03 1.0564856e-02 7.0199335e-04],[9.9999797e-01 1.9622112e-06],"[2.5010871e-04 2.3090257e-04 5.0989655e-04 6.4493520e-03 2.9197401e-01
 6.2849164e-01 7.0804767e-02 1.2824478e-03 6.9130010e-06]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_45_face0.png,Latino_Hispanic,White,Male,50-59,"[0.28792518 0.00340532 0.5606432  0.00060335 0.00121641 0.0332682
 0.11293836]",[0.87945455 0.01107063 0.00208992 0.10738495],[9.9999881e-01 1.1754289e-06],"[9.7149736e-05 7.8363126e-05 4.8491496e-04 2.6758722e-04 2.2179291e-02
 4.4883078e-01 5.1424640e-01 1.3788822e-02 2.6624359e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_11_face0.png,White,White,Male,40-49,"[7.3489159e-01 9.0968693e-05 6.5022849e-02 2.1887376e-04 2.6957420e-04
 1.7337339e-03 1.9777244e-01]",[9.9638629e-01 1.2764813e-04 6.7460205e-04 2.8114037e-03],[9.9999982e-01 1.7031971e-07],"[9.3161134e-06 2.9839678e-06 6.0563059e-05 1.1835864e-03 7.0081927e-02
 5.6517881e-01 3.5198316e-01 1.1466175e-02 3.3600703e-05]","[(202, 72) (743, 614)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_13_face0.png,White,White,Male,40-49,"[8.35927308e-01 2.14259000e-03 1.15502395e-01 7.90175167e-04
 1.77989120e-03 2.11871695e-03 4.17389907e-02]",[0.9863198  0.00475077 0.00419643 0.00473307],[9.9999964e-01 3.2452925e-07],"[1.2839533e-05 9.7685879e-06 2.5539147e-04 2.6614936e-03 9.0149142e-02
 6.0289145e-01 2.9511616e-01 8.8577624e-03 4.5975044e-05]","[(339, 202) (715, 578)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_6_face0.png,White,White,Male,40-49,"[9.7365212e-01 9.5236843e-05 1.3761402e-02 1.5231001e-03 8.9239923e-04
 6.4810665e-05 1.0010903e-02]",[9.9393600e-01 9.7040413e-04 4.8327940e-03 2.6082058e-04],[9.9999994e-01 6.1293782e-08],"[3.5569643e-05 3.7107249e-05 1.9805088e-04 2.5519587e-03 1.6533504e-01
 6.5575486e-01 1.6972540e-01 6.3276230e-03 3.4353354e-05]","[(326, 267) (640, 581)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_16_face0.png,White,White,Male,30-39,"[8.9712125e-01 6.2897202e-04 9.3593568e-02 1.7356197e-04 2.8454332e-04
 5.1561918e-04 7.6825088e-03]",[0.9746145  0.0114483  0.00860163 0.00533562],[9.9999982e-01 2.3542904e-07],"[1.4609451e-05 1.5191310e-04 3.3906354e-03 5.0388005e-02 5.7799655e-01
 3.4614071e-01 2.1728802e-02 1.8810968e-04 6.8476447e-07]","[(294, 267) (608, 581)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_43_face0.png,Latino_Hispanic,White,Male,40-49,"[0.23496571 0.00059697 0.5448564  0.00582117 0.00776974 0.01431277
 0.19167723]",[0.8035997  0.00299954 0.10087529 0.09252554],[9.9999982e-01 1.7212608e-07],"[1.13533733e-05 1.96400542e-05 2.97686434e-04 1.84997800e-03
 1.08720556e-01 6.97306395e-01 1.89913079e-01 1.87680149e-03
 4.51288088e-06]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_9_face0.png,White,White,Male,40-49,"[9.8682600e-01 8.9554618e-05 1.1718736e-02 1.3582016e-04 1.3653752e-04
 3.6872381e-05 1.0563909e-03]",[9.9850720e-01 1.9680613e-04 1.1168185e-03 1.7918694e-04],[9.9999863e-01 1.3350902e-06],"[9.1772763e-06 5.1267300e-05 6.5124640e-04 1.1164903e-02 3.0453405e-01
 5.8392370e-01 9.7816125e-02 1.8362683e-03 1.3303148e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_37_face0.png,White,White,Male,40-49,"[9.0191317e-01 7.5725795e-05 8.2420878e-02 2.0599358e-03 4.4900216e-03
 1.1173526e-03 7.9229530e-03]",[9.7291315e-01 1.7797298e-04 2.2990750e-02 3.9181081e-03],[1.00000e+00 4.27096e-08],"[6.9260873e-06 2.4044202e-05 5.2270631e-04 2.0594704e-03 1.0258631e-01
 6.0809088e-01 2.8180999e-01 4.8858686e-03 1.3801205e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_3_face0.png,White,White,Male,40-49,"[7.3252833e-01 1.6823635e-03 2.1014115e-01 2.4068558e-03 1.4447562e-03
 5.8393489e-04 5.1212586e-02]",[9.4913656e-01 7.1883742e-03 4.3121405e-02 5.5364519e-04],[9.9999803e-01 2.0282641e-06],"[1.5267872e-04 7.8633384e-05 2.1827211e-04 6.0183887e-04 5.6247149e-02
 5.4319084e-01 3.8487053e-01 1.4580162e-02 5.9917224e-05]","[(294, 305) (744, 756)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_5_face0.png,Latino_Hispanic,White,Male,40-49,"[3.1725821e-01 5.5910897e-04 5.6934261e-01 1.9769149e-04 7.1048673e-04
 7.2373718e-02 3.9558265e-02]",[7.8038692e-01 7.1464310e-04 4.6001532e-04 2.1843848e-01],[9.9999988e-01 1.6757883e-07],"[9.6609174e-06 2.6734624e-05 4.0882084e-04 8.6794840e-04 5.5309147e-02
 6.1307406e-01 3.2704872e-01 3.2485852e-03 6.2706349e-06]","[(263, 279) (640, 654)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_24_face0.png,White,White,Male,40-49,"[8.1559145e-01 1.6412835e-04 1.7734350e-01 4.1841570e-04 3.4570889e-04
 1.8200417e-03 4.3167574e-03]",[9.9487376e-01 6.2742556e-04 3.6231654e-03 8.7567291e-04],[9.9999982e-01 1.4902729e-07],"[4.4833705e-05 2.9988583e-05 3.4600066e-04 2.5279352e-03 1.5922791e-01
 6.5123236e-01 1.8408282e-01 2.5046086e-03 3.6337683e-06]","[(202, 128) (743, 669)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_1_face0.png,White,White,Male,40-49,"[9.5600969e-01 1.8691455e-05 1.6058352e-02 7.7458564e-04 6.8357959e-04
 3.1115962e-04 2.6143961e-02]",[9.9663991e-01 1.7367820e-05 2.8464212e-03 4.9623614e-04],[1.000000e+00 4.604495e-09],"[4.3044715e-06 2.0355624e-06 2.7688096e-05 6.1576901e-04 7.9577982e-02
 6.3755423e-01 2.7715626e-01 5.0495937e-03 1.2062845e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_4_face0.png,White,White,Male,40-49,"[7.1509820e-01 6.8819715e-04 2.2752707e-01 3.3331133e-04 4.1052070e-04
 5.2772695e-04 5.5414934e-02]",[9.9368823e-01 3.8846780e-03 1.6760133e-03 7.5111614e-04],[9.9999982e-01 1.2160434e-07],"[2.0916707e-06 2.3705531e-06 5.2869582e-05 1.7238038e-03 1.7957364e-01
 7.3758698e-01 8.0497429e-02 5.5939204e-04 1.4462820e-06]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_2_face0.png,Latino_Hispanic,White,Male,50-59,"[3.7538671e-01 1.0490103e-03 5.6759840e-01 4.7937661e-04 1.0748841e-03
 3.1458326e-02 2.2953283e-02]",[0.95165694 0.00197115 0.00167254 0.04469944],[9.9999905e-01 9.6047268e-07],"[1.7039267e-05 1.0625276e-05 1.0895157e-04 7.7610923e-05 1.1449644e-02
 3.7234423e-01 6.0279852e-01 1.3177297e-02 1.6023047e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_33_face0.png,White,White,Male,40-49,"[8.7505466e-01 2.6463109e-05 5.1967405e-02 4.4678690e-04 5.3217460e-04
 5.3280575e-04 7.1439721e-02]",[9.9569029e-01 1.5927586e-04 2.8080794e-03 1.3423347e-03],[1.0000000e+00 2.3383265e-08],"[7.25898008e-06 2.68236795e-06 5.27929296e-05 1.42933999e-03
 1.62114337e-01 7.25003421e-01 1.10667124e-01 7.21848453e-04
 1.21032667e-06]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_0_face0.png,White,White,Male,40-49,"[7.2003210e-01 1.1627760e-04 2.1150014e-01 1.7609790e-02 1.1893628e-02
 1.1550583e-03 3.7693121e-02]",[9.4492251e-01 5.6224019e-04 5.2204408e-02 2.3107722e-03],[9.9999946e-01 5.3435264e-07],"[2.3123986e-05 2.2314322e-05 3.1693879e-04 2.2861722e-03 1.9400640e-01
 6.5634066e-01 1.4553250e-01 1.4692928e-03 2.6121147e-06]","[(263, 279) (640, 654)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_19_face0.png,White,White,Male,40-49,"[9.9934065e-01 3.9052802e-06 3.8905666e-04 6.2709078e-05 1.1348318e-04
 5.8349665e-06 8.4294516e-05]",[9.9797761e-01 3.1453037e-05 1.9453921e-03 4.5458070e-05],[9.999996e-01 3.928566e-07],"[7.9270612e-05 5.0873403e-04 4.3820189e-03 2.6809763e-02 3.3092225e-01
 5.1075476e-01 1.2191853e-01 4.5699026e-03 5.4754706e-05]","[(326, 203) (640, 517)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_20_face0.png,White,White,Male,40-49,"[9.1415840e-01 1.3671796e-04 7.1358480e-02 5.1271124e-03 1.5959566e-03
 1.4771378e-04 7.4756145e-03]",[9.9020898e-01 3.3437705e-03 5.9526148e-03 4.9463630e-04],[9.999992e-01 7.528571e-07],"[2.0045294e-05 3.6680324e-06 3.1063577e-05 1.7326861e-03 1.5842822e-01
 6.7453963e-01 1.6252375e-01 2.7141140e-03 6.8102204e-06]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_25_face0.png,White,White,Male,40-49,"[7.7837282e-01 6.9538417e-04 1.2962034e-01 9.4890653e-04 1.3271166e-03
 2.7826920e-03 8.6252719e-02]",[9.9129999e-01 3.6457783e-04 8.8775216e-04 7.4476618e-03],[9.9999678e-01 3.2706535e-06],"[1.8473596e-05 1.9973244e-05 2.8987715e-04 6.9352740e-04 4.0584240e-02
 4.9424186e-01 4.4851896e-01 1.5555836e-02 7.7248798e-05]","[(248, 305) (698, 756)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_14_face0.png,White,White,Male,40-49,"[8.3190662e-01 9.1284928e-05 1.1616973e-01 6.6789589e-04 5.3310214e-04
 2.3764002e-03 4.8254989e-02]",[9.9542737e-01 5.2840518e-05 9.9612644e-04 3.5236159e-03],[9.9999887e-01 1.1821470e-06],"[2.7237507e-05 9.8047158e-06 1.1697213e-04 5.2518380e-04 4.0363953e-02
 5.0749469e-01 4.3807006e-01 1.3363861e-02 2.8278571e-05]","[(225, 202) (601, 578)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_46_face0.png,White,White,Male,40-49,"[9.8848641e-01 2.3812310e-04 6.7784530e-03 1.9431175e-04 1.6162728e-04
 6.7117238e-05 4.0739360e-03]",[9.9053603e-01 2.6094432e-03 6.0198475e-03 8.3465507e-04],[9.9999982e-01 2.0305717e-07],"[3.7148438e-05 3.3770499e-05 2.4455681e-04 1.7807002e-03 6.9777235e-02
 5.3788781e-01 3.6544800e-01 2.4635486e-02 1.5528202e-04]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_32_face0.png,White,White,Male,40-49,"[0.4993044  0.00052915 0.44181243 0.00083276 0.00168658 0.01066507
 0.04516967]",[9.7775197e-01 4.2501042e-04 9.1352062e-03 1.2687807e-02],[9.9999958e-01 4.0064302e-07],"[1.1265147e-05 6.6940491e-05 1.5420213e-03 1.4221641e-02 3.3971494e-01
 5.9493101e-01 4.9149148e-02 3.6183672e-04 1.2164628e-06]","[(302, 354) (677, 730)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_27_face0.png,White,White,Male,50-59,"[0.5409126  0.0006173  0.31558177 0.00055971 0.00079714 0.01215009
 0.12938131]",[9.4840813e-01 2.5698778e-04 1.5693152e-03 4.9765594e-02],[9.9999642e-01 3.5314101e-06],"[3.6876816e-05 2.4757557e-05 2.8378266e-04 4.5546357e-04 2.0483108e-02
 3.0486304e-01 6.3193369e-01 4.1727506e-02 1.9183374e-04]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_39_face0.png,White,White,Male,40-49,"[0.61575276 0.00102233 0.3335138  0.0024166  0.00290629 0.00252314
 0.04186509]",[0.9505562  0.00445439 0.02737503 0.01761436],[1.00000000e+00 1.16081775e-08],"[3.13817363e-05 2.22373292e-05 1.85646102e-04 1.13928795e-03
 1.08422995e-01 6.73191965e-01 2.14548513e-01 2.45453487e-03
 3.52165057e-06]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_23_face0.png,White,White,Male,30-39,"[7.6272076e-01 1.2563200e-04 1.5575671e-01 1.9047218e-03 2.1100955e-03
 4.6177115e-04 7.6920301e-02]",[9.9057966e-01 4.2106770e-04 6.9079809e-03 2.0912308e-03],[9.9998492e-01 1.5095489e-05],"[5.3729959e-06 6.3784515e-05 1.0531553e-02 1.0497857e-01 5.7536817e-01
 2.9174757e-01 1.7076436e-02 2.2693360e-04 1.5212892e-06]","[(363, 229) (581, 446)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_48_face0.png,White,White,Male,40-49,"[9.5504236e-01 9.6523341e-05 1.8578652e-02 1.7874937e-04 2.0823887e-04
 4.7885269e-04 2.5416652e-02]",[9.9610162e-01 4.0924762e-04 1.5050159e-03 1.9841315e-03],[9.9999624e-01 3.7309114e-06],"[7.5316393e-06 3.5763273e-06 5.9275211e-05 8.9865323e-04 4.1622449e-02
 5.6360662e-01 3.7836358e-01 1.5342816e-02 9.5540054e-05]","[(302, 354) (677, 730)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_35_face0.png,White,White,Male,30-39,"[6.2642163e-01 3.4743748e-04 8.7937467e-02 1.7569996e-03 2.8602332e-03
 3.6281513e-04 2.8031349e-01]",[9.9535698e-01 2.2221240e-04 3.4979000e-03 9.2291436e-04],[9.99997e-01 2.99364e-06],"[2.6451216e-05 7.5316253e-05 1.5707762e-03 2.7374752e-02 5.1368642e-01
 4.3302736e-01 2.3877140e-02 3.5897485e-04 2.8277057e-06]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_18_face0.png,White,White,Male,40-49,"[0.5559081  0.00057711 0.37030467 0.0011697  0.00222781 0.00508245
 0.06473023]",[0.9612244  0.00391242 0.01591781 0.01894536],[9.9999845e-01 1.5476973e-06],"[3.0155039e-05 9.2427181e-05 1.5014764e-03 5.5633574e-03 1.8932150e-01
 7.0407188e-01 9.8353140e-02 1.0621152e-03 3.8987641e-06]","[(202, 128) (743, 669)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_12_face0.png,White,White,Male,40-49,"[9.2573684e-01 1.2942428e-04 4.3944772e-02 7.6257507e-05 1.2420530e-04
 1.1283031e-04 2.9875718e-02]",[9.9720067e-01 8.9288063e-05 2.6258389e-03 8.4234278e-05],[9.9999970e-01 2.7642722e-07],"[1.6378889e-04 2.1929794e-04 9.5632509e-04 1.5210594e-03 6.9620438e-02
 4.8189816e-01 4.1954011e-01 2.5967557e-02 1.1328204e-04]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_22_face0.png,White,White,Male,40-49,"[7.2902966e-01 3.0926373e-03 2.5525999e-01 2.0160989e-03 3.2835994e-03
 4.2862218e-04 6.8893619e-03]",[9.5474058e-01 8.8166930e-03 3.5620544e-02 8.2221784e-04],[9.9999970e-01 3.1246188e-07],"[1.9502394e-04 5.0987210e-04 2.7929104e-03 1.7036900e-02 4.1734383e-01
 5.0113463e-01 6.0191296e-02 7.9227163e-04 3.1383670e-06]","[(263, 240) (640, 615)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_42_face0.png,White,White,Male,40-49,"[9.6172923e-01 3.1202442e-05 3.4116630e-02 2.2821130e-04 6.6431658e-04
 3.8956187e-04 2.8408512e-03]",[9.9720812e-01 2.0165474e-04 2.2031972e-03 3.8702722e-04],[9.9999964e-01 3.8926913e-07],"[1.32869282e-05 5.80245724e-05 4.69147315e-04 2.54375883e-03
 1.54584453e-01 7.20073760e-01 1.20695174e-01 1.55474595e-03
 7.61297133e-06]","[(363, 321) (624, 582)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_10_face0.png,White,White,Male,40-49,"[7.9905427e-01 2.9263776e-04 4.8649069e-02 1.1712085e-04 3.3149411e-04
 1.2109024e-03 1.5034455e-01]",[0.98753667 0.00315322 0.00230557 0.0070045 ],[9.9999988e-01 1.3572681e-07],"[2.8389200e-06 3.8183216e-06 4.9029481e-05 7.9571764e-04 9.3719669e-02
 7.8452152e-01 1.1990432e-01 9.9965197e-04 3.2788741e-06]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_44_face0.png,White,White,Male,50-59,"[7.5268042e-01 1.8843569e-04 7.7416100e-02 3.8299736e-04 5.7849719e-04
 1.0681674e-03 1.6768532e-01]",[9.9741203e-01 8.7127657e-05 1.0949270e-03 1.4059205e-03],[9.999998e-01 1.462920e-07],"[2.47601256e-05 1.14471040e-05 1.21472294e-04 3.64328647e-04
 2.23408733e-02 3.08328062e-01 6.34518504e-01 3.41965370e-02
 9.39993552e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_28_face0.png,White,White,Male,40-49,"[5.2737051e-01 6.5593609e-05 1.3970856e-01 2.1038203e-04 2.5578763e-04
 1.9156672e-03 3.3047342e-01]",[9.9440992e-01 1.4465691e-04 3.3898646e-04 5.1064016e-03],[9.9999279e-01 7.1925624e-06],"[5.1732772e-05 5.4175423e-05 6.3202315e-04 2.0730123e-03 1.1658899e-01
 6.7270380e-01 2.0415856e-01 3.7223645e-03 1.5346739e-05]","[(248, 305) (698, 756)]"
fairface/detected_faces/Stable3.5-medium_police officer_middle aged/police officer_middle aged_21_face0.png,White,White,Male,40-49,"[9.8089355e-01 4.0868454e-05 1.0145891e-02 2.3368077e-04 9.7822759e-04
 5.7848671e-04 7.1292422e-03]",[9.8271173e-01 6.3492358e-04 6.4348644e-03 1.0218539e-02],[1.000000e+00 1.078733e-08],"[1.0467779e-05 2.8563740e-05 3.5871725e-04 8.7083131e-04 4.0747870e-02
 4.8776585e-01 4.5794013e-01 1.2232025e-02 4.5546432e-05]","[(302, 279) (677, 654)]"
