image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
writer_75 years old_18.png,Male,Old,White,Male,Male,Male,True,[0.94054705 0.05945293],"[0.99953125, 0.00046870902]",60-69,56,80.0,Old,Old,False,"[2.71377630e-05 1.05025574e-04 5.23703755e-04 8.64156536e-05
 2.77691055e-04 2.91958451e-03 1.26789004e-01 5.06706357e-01
 3.62565130e-01]",9,White,White,True,0,[302 279 677 654]
writer_75 years old_19.png,Male,Old,White,Male,Male,Male,True,[9.9983132e-01 1.6869177e-04],"[0.9996048999999999, 0.00039508298]",60-69,59,79.0,Old,Old,False,"[4.9012826e-05 4.2801141e-05 2.1899032e-04 8.0192316e-05 1.6921433e-04
 1.4971531e-03 1.2414754e-01 6.8794984e-01 1.8584530e-01]",6,White,White,True,0,[202 183 743 724]
writer_75 years old_2.png,Male,Old,White,Male,Male,Male,True,[0.998139   0.00186096],"[0.9998779, 0.0001219974]",70+,57,82.0,Old,Old,False,"[1.10485807e-05 1.56437309e-05 5.22703922e-05 1.37336010e-05
 2.70698220e-05 1.54690395e-04 1.22898305e-02 3.55638415e-01
 6.31797314e-01]",18,White,White,True,0,[294 261 744 711]
writer_75 years old_20.png,Male,Old,White,Male,Male,Male,True,[9.9919164e-01 8.0834160e-04],"[0.9995331000000001, 0.00046695445000000005]",60-69,54,80.0,Old,Old,False,"[1.7146453e-05 1.9440986e-05 1.3438948e-04 3.8921302e-05 5.4467884e-05
 2.6597836e-04 2.7440701e-02 5.1689839e-01 4.5513052e-01]",11,White,White,True,0,[248 261 698 711]
writer_75 years old_21.png,Male,Old,White,Male,Male,Male,True,[9.9913925e-01 8.6074258e-04],"[0.9995786, 0.0004213493]",60-69,61,81.0,Old,Old,True,"[6.85682899e-05 1.15931056e-04 6.58716948e-04 1.60625495e-04
 1.76105808e-04 9.91579378e-04 6.14799745e-02 6.65994465e-01
 2.70354062e-01]",4,White,White,True,0,[202 128 743 669]
writer_75 years old_22.png,Male,Old,White,Male,Male,Male,True,[9.999312e-01 6.876971e-05],"[0.99732765, 0.0026723298]",60-69,47,82.0,Old,Old,False,"[1.7344842e-05 1.4800712e-05 4.7577061e-05 5.6759527e-06 3.4087945e-05
 8.2219887e-04 9.4115920e-02 7.9732579e-01 1.0761665e-01]",18,White,White,True,0,[294 261 744 711]
writer_75 years old_23.png,Male,Old,White,Male,Male,Male,True,[9.9981350e-01 1.8646376e-04],"[0.9982331999999999, 0.0017668147]",60-69,52,83.0,Old,Old,False,"[2.0340065e-05 2.0423648e-05 1.1363221e-04 4.5711371e-05 8.7065724e-05
 5.2012759e-04 3.1715866e-02 6.4409322e-01 3.2338354e-01]",13,White,White,True,0,[248 261 698 711]
writer_75 years old_24.png,Male,Old,White,Male,Male,,True,[9.9999279e-01 7.1819686e-06],"[0.9963128, 0.0036872047]",60-69,53,,Old,,False,"[3.3933163e-06 1.0331694e-06 1.0570894e-05 1.3150334e-05 3.7148886e-05
 3.5129351e-04 5.1443908e-02 7.6785523e-01 1.8028432e-01]",12,White,White,True,0,[294 261 744 711]
writer_75 years old_25.png,Male,Old,White,Male,Male,Male,True,[9.9969262e-01 3.0736718e-04],"[0.9997008, 0.00029919446]",60-69,59,79.0,Old,Old,False,"[3.5750858e-05 4.3350759e-05 1.8390585e-04 4.1334551e-05 1.1673587e-04
 1.2123714e-03 6.3722335e-02 6.9234729e-01 2.4229689e-01]",6,White,White,True,0,[248 215 698 665]
writer_75 years old_26.png,Male,Old,White,Male,Male,Male,True,[9.9998283e-01 1.7183866e-05],"[0.9998758, 0.00012423426]",60-69,59,80.0,Old,Old,False,"[1.5522952e-05 8.0065502e-06 6.3186562e-05 2.8634657e-05 8.8573397e-05
 8.3497609e-04 7.3419563e-02 7.7692491e-01 1.4861652e-01]",6,White,White,True,0,[202 238 743 778]
writer_75 years old_27.png,Male,Old,White,Male,Male,Male,True,[9.993911e-01 6.089180e-04],"[0.99977295, 0.00022703124]",60-69,61,82.0,Old,Old,True,"[2.0878329e-05 2.5291052e-05 1.0343336e-04 2.5543815e-05 6.2975101e-05
 3.8399862e-04 3.2210968e-02 5.8912957e-01 3.7803736e-01]",4,White,White,True,0,[202 238 743 778]
writer_75 years old_28.png,Male,Old,White,Male,Male,Male,True,[9.994948e-01 5.052492e-04],"[0.9995529000000001, 0.00044705436000000003]",60-69,61,81.0,Old,Old,True,"[7.4521690e-06 1.0430802e-05 4.5643512e-05 7.6176084e-06 2.1897420e-05
 2.4227411e-04 3.0997405e-02 5.6930751e-01 3.9935979e-01]",4,White,White,True,0,[202 128 743 669]
writer_75 years old_29.png,Male,Old,White,Male,Male,Male,True,[0.87284505 0.12715492],"[0.991356, 0.0086440593]",70+,53,79.0,Old,Old,False,"[1.9345407e-05 4.1928288e-05 1.2416107e-04 2.4796916e-05 9.6299889e-05
 5.9680792e-04 2.7253179e-02 3.1560645e-01 6.5623701e-01]",22,White,White,True,0,[302 279 677 654]
writer_75 years old_3.png,Male,Old,White,Male,Male,Male,True,[9.9994564e-01 5.4347664e-05],"[0.9997844, 0.00021562578]",60-69,56,79.0,Old,Old,False,"[6.8036745e-05 7.1969451e-05 2.9887157e-04 7.1364753e-05 2.1908501e-04
 1.6405522e-03 8.2114868e-02 7.4194676e-01 1.7356849e-01]",9,White,White,True,0,[202 183 743 724]
writer_75 years old_30.png,Male,Old,White,Male,Male,Male,True,[9.991527e-01 8.472924e-04],"[0.9999714000000001, 2.8629336e-05]",60-69,53,77.0,Old,Old,False,"[6.8786926e-06 8.2978850e-06 4.5988989e-05 2.1251783e-05 4.9476854e-05
 4.3184025e-04 3.2799408e-02 5.2329743e-01 4.4333941e-01]",12,White,White,True,0,[202 128 743 669]
writer_75 years old_31.png,Male,Old,White,Male,Male,Male,True,[0.9953256  0.00467436],"[0.9995656599999999, 0.0004343841]",60-69,62,84.0,Old,Old,True,"[3.4776491e-05 4.1571544e-05 1.2705148e-04 2.0610951e-05 6.5047163e-05
 5.7341816e-04 5.1937625e-02 5.2504230e-01 4.2215762e-01]",3,White,White,True,0,[248 261 698 711]
writer_75 years old_32.png,Male,Old,White,Male,Male,Male,True,[9.9953794e-01 4.6203754e-04],"[0.9999433999999999, 5.6640026e-05]",60-69,53,77.0,Old,Old,False,"[2.9821500e-05 3.4265075e-05 1.0582650e-04 2.4259905e-05 7.2412222e-05
 6.4036483e-04 4.1908924e-02 5.8788365e-01 3.6930045e-01]",12,White,White,True,0,[294 215 744 665]
writer_75 years old_33.png,Male,Old,White,Male,Male,Male,True,[0.9952387  0.00476125],"[0.99937996, 0.0006200041]",60-69,58,82.0,Old,Old,False,"[1.6470041e-05 2.3583338e-05 1.2374073e-04 3.2121887e-05 9.7621029e-05
 7.6724298e-04 4.9194429e-02 5.0533760e-01 4.4440714e-01]",7,White,White,True,0,[263 240 640 615]
writer_75 years old_34.png,Male,Old,White,Male,Male,Male,True,[9.9975550e-01 2.4454243e-04],"[0.9999615, 3.8456841999999996e-05]",60-69,57,80.0,Old,Old,False,"[4.6678342e-06 3.4977591e-06 2.4073472e-05 5.5554901e-06 1.8669461e-05
 2.5460511e-04 3.9874360e-02 6.4325428e-01 3.1656030e-01]",8,White,White,True,0,[248 215 698 665]
writer_75 years old_35.png,Male,Old,White,Male,Male,Male,True,[0.99191105 0.00808891],"[0.9992702, 0.0007299088]",70+,48,83.0,Old,Old,False,"[4.50790276e-06 1.28409565e-05 4.16379626e-05 6.21298204e-06
 1.33877056e-05 5.95805650e-05 5.58442529e-03 2.21979365e-01
 7.72298038e-01]",27,White,White,True,0,[248 261 698 711]
writer_75 years old_36.png,Male,Old,White,Male,Male,,True,[9.9991316e-01 8.6798522e-05],"[0.9991544, 0.0008456056]",60-69,50,,Old,,False,"[1.2516605e-05 6.6483876e-06 4.9605860e-05 4.8839731e-05 9.9622739e-05
 8.6817588e-04 7.6032653e-02 7.3162460e-01 1.9125734e-01]",15,White,White,True,0,[202 293 743 833]
writer_75 years old_37.png,Male,Old,White,Male,Male,Male,True,[9.996024e-01 3.976040e-04],"[0.9996444, 0.0003556347]",70+,63,82.0,Old,Old,True,"[2.9713324e-06 4.1628109e-06 2.0261663e-05 6.1832493e-06 1.7203709e-05
 1.5990382e-04 2.1594550e-02 4.4651213e-01 5.3168255e-01]",12,White,White,True,0,[248 261 698 711]
writer_75 years old_38.png,Male,Old,White,Male,Male,Male,True,[9.9988574e-01 1.1425371e-04],"[0.9990832500000001, 0.00091675214]",60-69,49,81.0,Old,Old,False,"[2.2501183e-05 1.3134070e-05 7.5257194e-05 3.8413276e-05 1.1709683e-04
 1.2648845e-03 8.9714184e-02 7.3300594e-01 1.7574853e-01]",16,White,White,True,0,[248 168 698 619]
writer_75 years old_39.png,Male,Old,White,Male,Male,Male,True,[0.9886797  0.01132029],"[0.9998926, 0.00010745116000000001]",70+,51,80.0,Old,Old,False,"[1.07069145e-05 1.20179939e-05 3.45307308e-05 8.32742808e-06
 2.67317391e-05 2.25979966e-04 2.63871569e-02 4.26931083e-01
 5.46363473e-01]",24,White,White,True,0,[202  72 743 614]
writer_75 years old_4.png,Male,Old,White,Male,Male,Male,True,[0.99731064 0.00268932],"[0.9999912999999999, 8.7020255e-06]",60-69,49,78.0,Old,Old,False,"[2.7042210e-05 3.5362376e-05 1.4447172e-04 4.3739477e-05 1.2668455e-04
 1.1553104e-03 5.0688241e-02 6.0329062e-01 3.4448859e-01]",16,White,White,True,0,[294 261 744 711]
writer_75 years old_40.png,Male,Old,White,Male,Male,Male,True,[0.99814075 0.00185929],"[0.99949036, 0.0005095828]",60-69,57,63.0,Old,Old,False,"[2.19962065e-04 1.66459387e-04 2.78191757e-04 2.12976069e-04
 9.41904145e-04 6.11435622e-03 1.11834295e-01 5.98253608e-01
 2.81978309e-01]",8,White,White,True,0,[339 202 715 578]
writer_75 years old_41.png,Male,Old,White,Male,Male,Male,True,[0.9712585  0.02874151],"[0.9990232, 0.0009768193]",70+,45,84.0,Old,Old,False,"[3.44812861e-06 1.30355265e-05 7.65835648e-05 1.18348580e-05
 3.48191934e-05 2.26207048e-04 1.20585216e-02 2.78026164e-01
 7.09549427e-01]",30,White,White,True,0,[248 261 698 711]
writer_75 years old_42.png,Male,Old,White,Male,Male,Male,True,[0.99806404 0.00193598],"[0.9985775, 0.0014224896]",70+,52,81.0,Old,Old,False,"[2.0801341e-05 2.6504717e-05 1.2217792e-04 5.9073842e-05 1.5881774e-04
 7.5908884e-04 2.8511465e-02 4.5478976e-01 5.1555228e-01]",23,White,White,True,0,[202 183 743 724]
writer_75 years old_43.png,Male,Old,White,Male,Male,Male,True,[0.9869134  0.01308662],"[0.9997874, 0.0002126794]",60-69,58,80.0,Old,Old,False,"[6.6910361e-06 9.4710858e-06 5.2507392e-05 5.8215114e-06 3.8472532e-05
 7.2248757e-04 6.9108099e-02 6.1589772e-01 3.1415874e-01]",7,White,White,True,0,[202 183 743 724]
writer_75 years old_44.png,Male,Old,White,Male,Male,Male,True,[0.99217516 0.00782483],"[0.9985567000000001, 0.0014433794]",60-69,55,79.0,Old,Old,False,"[1.0874260e-04 2.0817589e-04 9.3744660e-04 2.7114604e-04 3.9539850e-04
 2.6855974e-03 1.1664050e-01 5.0545925e-01 3.7329379e-01]",10,White,White,True,0,[202 238 743 778]
writer_75 years old_45.png,Male,Old,White,Male,Male,,True,[9.9964476e-01 3.5521007e-04],"[0.9992808, 0.0007192409]",60-69,64,,Old,,True,"[9.2832424e-06 1.4544830e-05 1.1842242e-04 6.6320114e-05 1.0220185e-04
 1.0494046e-03 7.5791694e-02 5.8490837e-01 3.3793977e-01]",1,White,White,True,0,[248 261 698 711]
writer_75 years old_46.png,Male,Old,White,Male,Male,Male,True,[0.9982418  0.00175823],"[0.99079094, 0.009208982]",60-69,53,80.0,Old,Old,False,"[9.9596618e-06 8.7994094e-06 4.3025928e-05 1.6356042e-05 3.6309742e-05
 3.1051302e-04 3.1031124e-02 4.9951309e-01 4.6903083e-01]",12,White,White,True,0,[148 183 688 724]
writer_75 years old_47.png,Male,Old,White,Male,Male,Male,True,[9.9999547e-01 4.5807974e-06],"[0.9991695, 0.0008306040600000001]",60-69,47,81.0,Old,Old,False,"[2.6381898e-05 1.6249463e-05 7.9137433e-05 2.7457565e-05 1.5975283e-04
 1.6618244e-03 7.0390828e-02 7.7510661e-01 1.5253180e-01]",18,White,White,True,0,[339 316 715 692]
writer_75 years old_48.png,Male,Old,White,Male,Male,Male,True,[9.9997902e-01 2.1038057e-05],"[0.9998609, 0.00013904402]",60-69,50,80.0,Old,Old,False,"[6.6726157e-06 5.1740444e-06 4.0849285e-05 1.4688129e-05 4.3556425e-05
 3.5118952e-04 3.1947482e-02 7.1721351e-01 2.5037685e-01]",15,White,White,True,0,[248 215 698 665]
writer_75 years old_49.png,Male,Old,White,Male,Male,Male,True,[0.99617684 0.00382321],"[0.9968526, 0.0031474724]",70+,55,83.0,Old,Old,False,"[4.5371676e-06 7.7431741e-06 2.1496111e-05 5.7160669e-06 1.2325165e-05
 8.7707631e-05 7.5256350e-03 2.2879453e-01 7.6354033e-01]",20,White,White,True,0,[202 183 743 724]
writer_75 years old_5.png,Male,Old,White,Male,Male,Male,True,[0.98673713 0.01326284],"[0.9989456, 0.0010543065999999999]",60-69,61,77.0,Old,Old,True,"[1.4022228e-04 1.7403762e-04 6.0123653e-04 3.7849657e-04 4.3935451e-04
 1.9035006e-03 6.9195129e-02 5.9940183e-01 3.2776618e-01]",4,White,White,True,0,[202 128 743 669]
writer_75 years old_6.png,Male,Old,White,Male,Male,Male,True,[9.9999696e-01 3.0285914e-06],"[0.99989105, 0.00010889981]",60-69,51,79.0,Old,Old,False,"[3.4175891e-06 2.0674631e-06 2.8655937e-05 1.5224360e-05 4.5867015e-05
 1.2391439e-03 1.2864259e-01 8.0176538e-01 6.8257712e-02]",14,White,White,True,0,[294 261 744 711]
writer_75 years old_7.png,Male,Old,White,Male,Male,Male,True,[0.9984684  0.00153164],"[0.9995312, 0.00046881159999999996]",60-69,52,80.0,Old,Old,False,"[3.0679847e-05 4.1652231e-05 2.5903495e-04 6.2872568e-05 1.7223619e-04
 2.2424152e-03 1.6235039e-01 6.9522363e-01 1.3961712e-01]",13,White,White,True,0,[294 261 744 711]
writer_75 years old_8.png,Male,Old,White,Male,Male,Male,True,[0.98437715 0.01562286],"[0.9990775, 0.00092239015]",70+,57,83.0,Old,Old,False,"[1.0664206e-05 2.0859148e-05 5.9221380e-05 1.1375911e-05 2.2208993e-05
 1.1172312e-04 1.0769040e-02 2.8412482e-01 7.0487010e-01]",18,White,White,True,0,[302 202 677 578]
writer_75 years old_9.png,Male,Old,White,Male,Male,Male,True,[9.9954909e-01 4.5089287e-04],"[0.9997497599999999, 0.00025024354]",60-69,56,77.0,Old,Old,False,"[7.3307405e-05 5.7846049e-05 1.8901541e-04 1.3450142e-04 6.8429107e-04
 6.4651752e-03 1.4930496e-01 6.3810247e-01 2.0498843e-01]",9,White,White,True,0,[170 186 819 835]
